Time	zen	dw_solar	Ics	McClear	G_nam
2015-05-13 05:00:00	113.21	0	0	0	0
2015-05-13 06:00:00	120.049	0	0	0	0
2015-05-13 07:00:00	124.085	0	0	0	0
2015-05-13 08:00:00	124.699	0	0	0	0
2015-05-13 09:00:00	121.781	0	0	0	0
2015-05-13 10:00:00	115.815	0	0	0	0
2015-05-13 11:00:00	107.557	0	0	0	0
2015-05-13 12:00:00	97.723	0	0	0	0
2015-05-13 13:00:00	86.629	21.38	37.258	38.469	36.625
2015-05-13 14:00:00	75.253	188.612	225.132	223.997	217.625
2015-05-13 15:00:00	63.381	397.128	457.277	447.702	451.240282058716
2015-05-13 16:00:00	51.375	623.35	677.777	661.063	664.94585609436
2015-05-13 17:00:00	39.581	833.433	863.838	841.742	837.986755371094
2015-05-13 18:00:00	28.676	969.408	1000.436	974.37	962.433197021484
2015-05-13 19:00:00	20.517	1036.485	1077.348	1046.339	1026.32418441772
2015-05-13 20:00:00	19.029	1011.697	1088.98	1054.523	1034.37801456451
2015-05-13 21:00:00	25.348	874.982	1034.509	997.985	984.548564910889
2015-05-13 22:00:00	35.608	582.883	917.906	879.055	870.196838378906
2015-05-13 23:00:00	47.194	419.53	747.813	707.821	701.75
2015-05-14 00:00:00	59.163	272.493	537.512	498.081	334.75
2015-05-14 01:00:00	71.103	121.365	306.196	270.113	170
2015-05-14 02:00:00	82.682	43.94	90.984	74.435	50
2015-05-14 03:00:00	93.842	0.375	0.22	0.537	0
2015-05-14 04:00:00	104.163	0	0	0	0
2015-05-14 05:00:00	113.009	0	0	0	0
2015-05-14 06:00:00	119.824	0	0	0	0
2015-05-14 07:00:00	123.844	0	0	0	0
2015-05-14 08:00:00	124.456	0	0	0	0
2015-05-14 09:00:00	121.55	0	0	0	0
2015-05-14 10:00:00	115.603	0	0	0	0
2015-05-14 11:00:00	107.37	0	0	0	0
2015-05-14 12:00:00	97.556	0	0	0	0
2015-05-14 13:00:00	86.475	11.108	38.766	31.214	27.25
2015-05-14 14:00:00	75.116	85.228	227.759	188.994	192.125
2015-05-14 15:00:00	63.248	170.083	459.769	400.103	392.540969848633
2015-05-14 16:00:00	51.243	201.688	679.99	611.544	606.781204223633
2015-05-14 17:00:00	39.438	223.4	865.785	793.075	771.627853393555
2015-05-14 18:00:00	28.504	292.777	1002.182	927.462	861.453002929688
2015-05-14 19:00:00	20.297	382.202	1078.978	1006.074	918.550844192505
2015-05-14 20:00:00	18.796	671.288	1090.59	1020.908	829.174050331116
2015-05-14 21:00:00	25.163	647.088	1036.195	971.107	714.490707397461
2015-05-14 22:00:00	35.46	661.878	919.758	860.14	770.692733764648
2015-05-14 23:00:00	47.062	653.65	749.907	697.929	674.625
2015-05-15 00:00:00	59.035	325.667	539.882	497.919	497
2015-05-15 01:00:00	70.97	55.213	308.786	279.101	274.375
2015-05-15 02:00:00	82.542	59.795	93.297	81.331	67.875
2015-05-15 03:00:00	93.676	1.037	0.297	0.676	0
2015-05-15 04:00:00	103.986	0	0	0	0
2015-05-15 05:00:00	112.809	0	0	0	0
2015-05-15 06:00:00	119.603	0	0	0	0
2015-05-15 07:00:00	123.608	0	0	0	0
2015-05-15 08:00:00	124.216	0	0	0	0
2015-05-15 09:00:00	121.324	0	0	0	0
2015-05-15 10:00:00	115.398	0	0	0	0
2015-05-15 11:00:00	107.187	0	0	0	0
2015-05-15 12:00:00	97.394	0	0	0	0
2015-05-15 13:00:00	86.326	48.442	40.256	33.499	34.75
2015-05-15 14:00:00	74.983	147.713	230.292	198.427	217.625
2015-05-15 15:00:00	63.123	121.265	462.163	414.002	335.411087036133
2015-05-15 16:00:00	51.116	286.157	682.108	628.685	125.97819519043
2015-05-15 17:00:00	39.301	597.225	867.647	812.128	134.285247802734
2015-05-15 18:00:00	28.34	650.137	1003.853	947.338	354.863540649414
2015-05-15 19:00:00	20.083	1030.542	1080.544	1022.815	848.062676429749
2015-05-15 20:00:00	18.567	1097.488	1092.145	1035.296	1030.84078788757
2015-05-15 21:00:00	24.98	1040.032	1037.837	984.576	977.936548233032
2015-05-15 22:00:00	35.313	880.482	921.575	874.86	867.971630096436
2015-05-15 23:00:00	46.93	745.658	751.968	713.987	704.125
2015-05-16 00:00:00	58.907	526.86	542.223	513.314	497.375
2015-05-16 01:00:00	70.838	275.805	311.35	286.433	273.125
2015-05-16 02:00:00	82.403	45.47	95.609	82.66	69.625
2015-05-16 03:00:00	93.514	0.272	0.392	0.809	0
2015-05-16 04:00:00	103.812	0	0	0	0
2015-05-16 05:00:00	112.613	0	0	0	0
2015-05-16 06:00:00	119.386	0	0	0	0
2015-05-16 07:00:00	123.377	0	0	0	0
2015-05-16 08:00:00	123.984	0	0	0	0
2015-05-16 09:00:00	121.103	0	0	0	0
2015-05-16 10:00:00	115.198	0	0	0	0
2015-05-16 11:00:00	107.01	0	0	0	0
2015-05-16 12:00:00	97.237	0	0	0	0
2015-05-16 13:00:00	86.195	6.925	41.722	40.191	38
2015-05-16 14:00:00	74.856	110.58	232.734	223.204	233.625
2015-05-16 15:00:00	63.002	301.517	464.459	444.921	444.73924446106
2015-05-16 16:00:00	50.995	419.648	684.133	655.072	648.059854507446
2015-05-16 17:00:00	39.17	582.565	869.424	832.88	827.040298461914
2015-05-16 18:00:00	28.18	599.12	1005.45	963.968	956.420974731445
2015-05-16 19:00:00	19.875	919.748	1082.046	1037.799	1028.80634689331
2015-05-16 20:00:00	18.344	758.683	1093.648	1049.445	1038.0545129776
2015-05-16 21:00:00	24.801	1018.527	1039.436	998.012	983.154830932617
2015-05-16 22:00:00	35.168	888.522	923.355	886.685	870.927130699158
2015-05-16 23:00:00	46.8	706.81	753.998	724.706	706.75
2015-05-17 00:00:00	58.779	511.077	544.538	523.835	502.25
2015-05-17 01:00:00	70.708	284.282	313.888	296.623	277.875
2015-05-17 02:00:00	82.267	82.59	97.916	87.889	73.125
2015-05-17 03:00:00	93.353	0.947	0.504	0.997	0
2015-05-17 04:00:00	103.639	0	0	0	0
2015-05-17 05:00:00	112.42	0	0	0	0
2015-05-17 06:00:00	119.173	0	0	0	0
2015-05-17 07:00:00	123.15	0	0	0	0
2015-05-17 08:00:00	123.757	0	0	0	0
2015-05-17 09:00:00	120.888	0	0	0	0
2015-05-17 10:00:00	115.005	0	0	0	0
2015-05-17 11:00:00	106.839	0	0	0	0
2015-05-17 12:00:00	97.086	0	0	0	0
2015-05-17 13:00:00	86.056	21.24	43.165	36.414	40.5
2015-05-17 14:00:00	74.734	138.857	235.082	202.818	192
2015-05-17 15:00:00	62.885	312.507	466.654	414.862	350.966737747192
2015-05-17 16:00:00	50.879	514.013	686.062	622.926	570.215970039368
2015-05-17 17:00:00	39.044	755.082	871.117	800.263	767.802764892578
2015-05-17 18:00:00	28.028	656.225	1006.973	931.144	922.001968383789
2015-05-17 19:00:00	19.673	725.338	1083.486	1006.68	714.586898803711
2015-05-17 20:00:00	18.126	600.007	1095.099	1020.014	358.257441520691
2015-05-17 21:00:00	24.625	405.15	1040.991	970.012	463.228981971741
2015-05-17 22:00:00	35.027	562.322	925.1	860.216	752.63881778717
2015-05-17 23:00:00	46.674	563.372	755.998	699.635	587.25
2015-05-18 00:00:00	58.656	351.417	546.822	500.506	486.375
2015-05-18 01:00:00	70.579	206.835	316.402	278.324	225.25
2015-05-18 02:00:00	82.131	49.515	100.203	81.988	66.75
2015-05-18 03:00:00	93.194	0	0.637	1.109	0
2015-05-18 04:00:00	103.469	0	0	0	0
2015-05-18 05:00:00	112.23	0	0	0	0
2015-05-18 06:00:00	118.964	0	0	0	0
2015-05-18 07:00:00	122.929	0	0	0	0
2015-05-18 08:00:00	123.535	0	0	0	0
2015-05-18 09:00:00	120.68	0	0	0	0
2015-05-18 10:00:00	114.816	0	0	0	0
2015-05-18 11:00:00	106.672	0	0	0	0
2015-05-18 12:00:00	96.94	0	0	0	0
2015-05-18 13:00:00	85.921	48.953	44.584	34.831	29.875
2015-05-18 14:00:00	74.616	167.79	237.334	193.532	189
2015-05-18 15:00:00	62.775	412.475	468.751	402.773	404.992973327637
2015-05-18 16:00:00	50.768	207.857	687.902	611.497	484.286239624023
2015-05-18 17:00:00	38.925	62.267	872.728	790.553	507.154205322266
2015-05-18 18:00:00	27.881	301.337	1008.424	922.567	421.19605922699
2015-05-18 19:00:00	19.478	596.467	1084.864	995.378	268.960693359375
2015-05-18 20:00:00	17.912	661.897	1096.499	1005.187	482.335201263428
2015-05-18 21:00:00	24.453	321.533	1042.505	952.218	804.130707740784
2015-05-18 22:00:00	34.887	452.59	926.809	844.766	778.089515686035
2015-05-18 23:00:00	46.548	826.22	757.967	687.655	662
2015-05-19 00:00:00	58.533	530.373	549.08	492.491	474.5
2015-05-19 01:00:00	70.452	329.092	318.887	275.249	263
2015-05-19 02:00:00	81.996	43.273	102.48	82.757	72.75
2015-05-19 03:00:00	93.05	0.217	0.792	1.284	0
2015-05-19 04:00:00	103.302	0	0	0	0
2015-05-19 05:00:00	112.043	0	0	0	0
2015-05-19 06:00:00	118.759	0	0	0	0
2015-05-19 07:00:00	122.713	0	0	0	0
2015-05-19 08:00:00	123.319	0	0	0	0
2015-05-19 09:00:00	120.476	0	0	0	0
2015-05-19 10:00:00	114.632	0	0	0	0
2015-05-19 11:00:00	106.512	0	0	0	0
2015-05-19 12:00:00	96.799	0	0	0	0
2015-05-19 13:00:00	85.792	38.358	45.969	38.054	49
2015-05-19 14:00:00	74.513	222.065	239.49	206.669	240.5
2015-05-19 15:00:00	62.67	433.733	470.75	422.412	453.489864349365
2015-05-19 16:00:00	50.664	631.36	689.648	632.289	652.940704345703
2015-05-19 17:00:00	38.811	813.158	874.255	810.914	824.542297363281
2015-05-19 18:00:00	27.741	952.412	1009.804	942.82	950.661972045898
2015-05-19 19:00:00	19.289	1035.085	1086.182	1017.992	1021.28101539612
2015-05-19 20:00:00	17.703	1057.798	1097.849	1030.828	1030.89217758179
2015-05-19 21:00:00	24.284	1011.733	1043.977	980.52	978.333848953247
2015-05-19 22:00:00	34.75	916.042	928.484	870.941	868.458322525024
2015-05-19 23:00:00	46.424	737.896	759.904	710.813	705.75
2015-05-20 00:00:00	58.409	507.83	551.306	512.129	506.375
2015-05-20 01:00:00	70.326	290.092	321.343	289.447	285.25
2015-05-20 02:00:00	81.863	71.91	104.739	88.29	78
2015-05-20 03:00:00	92.894	1.112	0.969	1.505	0
2015-05-20 04:00:00	103.137	0	0	0	0
2015-05-20 05:00:00	111.861	0	0	0	0
2015-05-20 06:00:00	118.559	0	0	0	0
2015-05-20 07:00:00	122.501	0	0	0	0
2015-05-20 08:00:00	123.109	0	0	0	0
2015-05-20 09:00:00	120.278	0	0	0	0
2015-05-20 10:00:00	114.456	0	0	0	0
2015-05-20 11:00:00	106.356	0	0	0	0
2015-05-20 12:00:00	96.664	0	0	0	0
2015-05-20 13:00:00	85.68	21.637	47.319	39.476	35.625
2015-05-20 14:00:00	74.397	145.258	241.553	208.31	184.5
2015-05-20 15:00:00	62.569	383.128	472.65	422.065	409.585371017456
2015-05-20 16:00:00	50.564	483.813	691.302	630.823	519.515213012695
2015-05-20 17:00:00	38.702	568.8	875.701	808.288	641.454635620117
2015-05-20 18:00:00	27.607	432.007	1011.112	938.813	811.960144042969
2015-05-20 19:00:00	19.107	660.65	1087.441	1012.311	815.436279296875
2015-05-20 20:00:00	17.5	432.627	1099.149	1023.679	611.05498123169
2015-05-20 21:00:00	24.119	1032.075	1045.408	972.674	822.27782535553
2015-05-20 22:00:00	34.615	707.478	930.123	865.585	867.553918838501
2015-05-20 23:00:00	46.3	737.372	761.812	708.443	546.125
2015-05-21 00:00:00	58.29	529.48	553.503	512.7	504.875
2015-05-21 01:00:00	70.201	294.827	323.771	293.4	284.75
2015-05-21 02:00:00	81.732	91.023	106.982	92.31	79
2015-05-21 03:00:00	92.742	1.493	1.17	1.743	0
2015-05-21 04:00:00	102.974	0	0	0	0
2015-05-21 05:00:00	111.68	0	0	0	0
2015-05-21 06:00:00	118.362	0	0	0	0
2015-05-21 07:00:00	122.296	0	0	0	NA
2015-05-21 08:00:00	122.905	0	0	0	NA
2015-05-21 09:00:00	120.087	0	0	0	NA
2015-05-21 10:00:00	114.285	0	0	0	NA
2015-05-21 11:00:00	106.207	0	0	0	NA
2015-05-21 12:00:00	96.534	0	0	0	NA
2015-05-21 13:00:00	85.561	36.797	48.639	43.665	NA
2015-05-21 14:00:00	74.296	160.758	243.52	221.004	NA
2015-05-21 15:00:00	62.473	314.568	474.451	436.764	NA
2015-05-21 16:00:00	50.468	408.642	692.865	644.437	NA
2015-05-21 17:00:00	38.599	807.16	877.067	820.414	NA
2015-05-21 18:00:00	27.48	832.238	1012.351	949.827	NA
2015-05-21 19:00:00	18.93	710.33	1088.64	1023.146	NA
2015-05-21 20:00:00	17.301	714.51	1100.401	1034.537	NA
2015-05-21 21:00:00	23.957	303.525	1046.799	983.085	NA
2015-05-21 22:00:00	34.483	57.978	931.729	872.317	NA
2015-05-21 23:00:00	46.18	233.61	763.686	711.293	NA
2015-05-22 00:00:00	58.172	266.673	555.67	511.801	295.625
2015-05-22 01:00:00	70.078	307.725	326.169	287.511	270.875
2015-05-22 02:00:00	81.602	97.648	109.194	87.893	75.375
2015-05-22 03:00:00	92.592	2.087	1.395	1.842	0
2015-05-22 04:00:00	102.814	0	0	0	0
2015-05-22 05:00:00	111.504	0	0	0	0
2015-05-22 06:00:00	118.171	0	0	0	0
2015-05-22 07:00:00	122.095	0	0	0	0
2015-05-22 08:00:00	122.706	0	0	0	0
2015-05-22 09:00:00	119.902	0	0	0	0
2015-05-22 10:00:00	114.12	0	0	0	0
2015-05-22 11:00:00	106.062	0	0	0	0
2015-05-22 12:00:00	96.409	0	0	0	0
2015-05-22 13:00:00	85.445	31.777	49.91	35.636	9.125
2015-05-22 14:00:00	74.198	80.198	245.39	186.015	24.875
2015-05-22 15:00:00	62.381	379.622	476.157	388.34	49.7641677856445
2015-05-22 16:00:00	50.38	589.953	694.341	593.389	150.19065284729
2015-05-22 17:00:00	38.502	833.747	878.352	770.741	447.013259887695
2015-05-22 18:00:00	27.358	919.07	1013.522	901.847	867.728805541992
2015-05-22 19:00:00	18.762	427.042	1089.784	973.693	1004.14437294006
2015-05-22 20:00:00	17.108	393.821	1101.606	982.743	1016.48869419098
2015-05-22 21:00:00	23.799	497.218	1048.15	928.769	942.155477523804
2015-05-22 22:00:00	34.352	329.213	933.3	817.82	806.028632164001
2015-05-22 23:00:00	46.063	393.58	765.53	657.162	642
2015-05-23 00:00:00	58.055	513.82	557.806	462.148	499.5
2015-05-23 01:00:00	69.957	309.43	328.535	258.805	280.875
2015-05-23 02:00:00	81.475	33.935	111.379	82.321	79.375
2015-05-23 03:00:00	92.443	0.882	1.646	2.019	0
2015-05-23 04:00:00	102.658	0	0	0	0
2015-05-23 05:00:00	111.331	0	0	0	0
2015-05-23 06:00:00	117.984	0	0	0	0
2015-05-23 07:00:00	121.9	0	0	0	0
2015-05-23 08:00:00	122.513	0	0	0	0
2015-05-23 09:00:00	119.722	0	0	0	0
2015-05-23 10:00:00	113.96	0	0	0	0
2015-05-23 11:00:00	105.925	0	0	0	0
2015-05-23 12:00:00	96.29	0	0	0	0
2015-05-23 13:00:00	85.349	24.83	51.145	39.156	41.875
2015-05-23 14:00:00	74.105	164.968	247.164	201.559	107.25
2015-05-23 15:00:00	62.297	441.003	477.764	413.627	274.255027770996
2015-05-23 16:00:00	50.295	511.898	695.726	623.119	645.827507972717
2015-05-23 17:00:00	38.41	793.428	879.56	802.349	817.367694854736
2015-05-23 18:00:00	27.242	968.08	1014.626	934.843	942.388269424438
2015-05-23 19:00:00	18.598	1055.212	1090.87	1009.319	1012.66183567047
2015-05-23 20:00:00	16.92	946.34	1102.763	1022.274	1021.77552604675
2015-05-23 21:00:00	23.644	1055.893	1049.463	973.499	968.603853225708
2015-05-23 22:00:00	34.224	708.58	934.837	867.674	860.648421287537
2015-05-23 23:00:00	45.944	702.427	767.343	712.352	700.875
2015-05-24 00:00:00	57.938	308.257	559.909	517.946	494.5
2015-05-24 01:00:00	69.838	94.265	330.867	296.107	282.25
2015-05-24 02:00:00	81.348	6.618	113.538	94.243	80.5
2015-05-24 03:00:00	92.31	0.008	1.922	2.349	0
2015-05-24 04:00:00	102.504	0	0	0	0
2015-05-24 05:00:00	111.162	0	0	0	0
2015-05-24 06:00:00	117.801	0	0	0	0
2015-05-24 07:00:00	121.71	0	0	0	0
2015-05-24 08:00:00	122.326	0	0	0	0
2015-05-24 09:00:00	119.55	0	0	0	0
2015-05-24 10:00:00	113.807	0	0	0	0
2015-05-24 11:00:00	105.792	0	0	0	0
2015-05-24 12:00:00	96.175	0	0	0	0
2015-05-24 13:00:00	85.243	32.375	52.332	41.331	52.5
2015-05-24 14:00:00	74.018	219.793	248.842	206.832	201.875
2015-05-24 15:00:00	62.216	363.747	479.273	417.249	313.64859867096
2015-05-24 16:00:00	50.216	644.525	697.023	622.475	455.187876701355
2015-05-24 17:00:00	38.323	816.812	880.69	797.337	755.828308105469
2015-05-24 18:00:00	27.133	737.132	1015.665	926.582	941.74426651001
2015-05-24 19:00:00	18.442	549.318	1091.901	1001.082	1011.30120658875
2015-05-24 20:00:00	16.738	1053.145	1103.875	1014.612	1019.9883441925
2015-05-24 21:00:00	23.494	660.035	1050.736	966.143	967.18545627594
2015-05-24 22:00:00	34.099	556.587	936.341	858.56	859.470105171204
2015-05-24 23:00:00	45.831	604.392	769.124	701.233	700.25
2015-05-25 00:00:00	57.825	566.557	561.98	506.25	500.125
2015-05-25 01:00:00	69.719	336.613	333.168	288.568	282.75
2015-05-25 02:00:00	81.225	31.672	115.663	92.521	81.625
2015-05-25 03:00:00	92.166	0	2.224	2.548	0
2015-05-25 04:00:00	102.354	0	0	0	0
2015-05-25 05:00:00	110.997	0	0	0	0
2015-05-25 06:00:00	117.623	0	0	0	0
2015-05-25 07:00:00	121.525	0	0	0	0
2015-05-25 08:00:00	122.146	0	0	0	0
2015-05-25 09:00:00	119.383	0	0	0	0
2015-05-25 10:00:00	113.659	0	0	0	0
2015-05-25 11:00:00	105.665	0	0	0	0
2015-05-25 12:00:00	96.067	0	0	0	0
2015-05-25 13:00:00	85.155	46.44	53.471	43.46	57.75
2015-05-25 14:00:00	73.935	223.922	250.424	213.343	248.875
2015-05-25 15:00:00	62.14	437.007	480.689	426.402	459.412691116333
2015-05-25 16:00:00	50.143	642.758	698.233	632.137	656.68292427063
2015-05-25 17:00:00	38.243	821.095	881.745	806.857	826.787506103516
2015-05-25 18:00:00	27.031	954.72	1016.637	935.805	951.943939208984
2015-05-25 19:00:00	18.292	1032.018	1092.879	1009.72	1021.11387634277
2015-05-25 20:00:00	16.56	1046.678	1104.942	1022.585	1028.80149364471
2015-05-25 21:00:00	23.346	985.515	1051.972	973.482	975.531539916992
2015-05-25 22:00:00	33.976	903.667	937.811	865.74	867.460732460022
2015-05-25 23:00:00	45.716	736.483	770.874	708.057	708
2015-05-26 00:00:00	57.713	524.205	564.021	512.119	504.125
2015-05-26 01:00:00	69.604	286.902	335.433	292.248	280.25
2015-05-26 02:00:00	81.102	49.142	117.748	94.446	85.5
2015-05-26 03:00:00	92.025	1.208	2.551	2.804	0
2015-05-26 04:00:00	102.206	0	0	0	0
2015-05-26 05:00:00	110.835	0	0	0	0
2015-05-26 06:00:00	117.45	0	0	0	0
2015-05-26 07:00:00	121.347	0	0	0	0
2015-05-26 08:00:00	121.971	0	0	0	0
2015-05-26 09:00:00	119.222	0	0	0	0
2015-05-26 10:00:00	113.519	0	0	0	0
2015-05-26 11:00:00	105.544	0	0	0	0
2015-05-26 12:00:00	95.963	0	0	0	0
2015-05-26 13:00:00	85.059	44.458	54.563	47.284	59
2015-05-26 14:00:00	73.857	216.315	251.909	225.244	248.75
2015-05-26 15:00:00	62.071	429.187	482.01	441.38	457.349674224854
2015-05-26 16:00:00	50.073	638.333	699.357	648.037	652.525146484375
2015-05-26 17:00:00	38.167	817.033	882.723	823.344	821.361925125122
2015-05-26 18:00:00	26.934	958.248	1017.546	952.854	943.998046875
2015-05-26 19:00:00	18.15	1034.535	1093.802	1026.332	1013.92826843262
2015-05-26 20:00:00	16.388	1047.352	1105.965	1038.725	1021.52968883514
2015-05-26 21:00:00	23.202	1004.263	1053.171	989.063	967.186408996582
2015-05-26 22:00:00	33.855	890.17	939.248	880.613	865.035503387451
2015-05-26 23:00:00	45.605	720.758	772.591	722.461	709.25
2015-05-27 00:00:00	57.602	516.842	566.024	526.812	511.25
2015-05-27 01:00:00	69.489	300.772	337.664	308.712	294.625
2015-05-27 02:00:00	80.982	103.55	119.799	104.776	88
2015-05-27 03:00:00	91.886	2.355	2.903	3.32	0
2015-05-27 04:00:00	102.062	0	0	0	0
2015-05-27 05:00:00	110.678	0	0	0	0
2015-05-27 06:00:00	117.282	0	0	0	0
2015-05-27 07:00:00	121.173	0	0	0	0
2015-05-27 08:00:00	121.802	0	0	0	0
2015-05-27 09:00:00	119.068	0	0	0	0
2015-05-27 10:00:00	113.383	0	0	0	0
2015-05-27 11:00:00	105.428	0	0	0	0
2015-05-27 12:00:00	95.866	0	0	0	0
2015-05-27 13:00:00	84.981	43.088	55.601	49.285	59.25
2015-05-27 14:00:00	73.786	225.41	253.298	229.087	251.5
2015-05-27 15:00:00	62.004	440.612	483.236	444.442	461.936569213867
2015-05-27 16:00:00	50.008	650.697	700.395	650.513	658.53589630127
2015-05-27 17:00:00	38.098	829.017	883.627	825.404	827.424907684326
2015-05-27 18:00:00	26.843	961.323	1018.393	954.691	951.240644454956
2015-05-27 19:00:00	18.013	1039.725	1094.674	1028.592	1019.85937404633
2015-05-27 20:00:00	16.222	1048.378	1106.944	1041.565	1027.02275466919
2015-05-27 21:00:00	23.061	991.383	1054.333	992.622	974.89307308197
2015-05-27 22:00:00	33.737	879.737	940.653	885.201	864.592230796814
2015-05-27 23:00:00	45.496	723.775	774.275	727.87	710.125
2015-05-28 00:00:00	57.494	525.542	567.995	531.415	517.375
2015-05-28 01:00:00	69.377	303.175	339.856	306.035	300.375
2015-05-28 02:00:00	80.863	95.03	121.812	100.62	91
2015-05-28 03:00:00	91.763	4.242	3.28	3.372	0
2015-05-28 04:00:00	101.92	0	0	0	0
2015-05-28 05:00:00	110.525	0	0	0	0
2015-05-28 06:00:00	117.118	0	0	0	0
2015-05-28 07:00:00	121.006	0	0	0	0
2015-05-28 08:00:00	121.64	0	0	0	0
2015-05-28 09:00:00	118.919	0	0	0	0
2015-05-28 10:00:00	113.254	0	0	0	0
2015-05-28 11:00:00	105.319	0	0	0	0
2015-05-28 12:00:00	95.761	0.008	0	0	0
2015-05-28 13:00:00	84.909	48.028	56.582	50.452	62
2015-05-28 14:00:00	73.719	225.072	254.591	231.155	253.625
2015-05-28 15:00:00	61.943	426.332	484.368	446.634	463.63995552063
2015-05-28 16:00:00	49.95	645.563	701.35	652.143	660.106427192688
2015-05-28 17:00:00	38.033	823.827	884.459	826.35	829.431457519531
2015-05-28 18:00:00	26.759	954.755	1019.177	954.936	954.468441009522
2015-05-28 19:00:00	17.883	1031.125	1095.494	1028.042	1025.49249267578
2015-05-28 20:00:00	16.061	1044.508	1107.88	1040.198	1036.31249809265
2015-05-28 21:00:00	22.925	1003.585	1055.457	990.457	985.000727653503
2015-05-28 22:00:00	33.622	905.837	942.023	882.312	877.514904022217
2015-05-28 23:00:00	45.388	686.02	775.926	724.393	719.75
2015-05-29 00:00:00	57.386	298.963	569.932	527.791	517.75
2015-05-29 01:00:00	69.266	134.028	342.011	304.267	296.875
2015-05-29 02:00:00	80.748	43.438	123.775	101.103	74
2015-05-29 03:00:00	91.63	0.927	3.68	3.665	0
2015-05-29 04:00:00	101.782	0	0	0	0
2015-05-29 05:00:00	110.376	0	0	0	0
2015-05-29 06:00:00	116.961	0	0	0	0
2015-05-29 07:00:00	120.844	0	0	0	0
2015-05-29 08:00:00	121.484	0	0	0	0
2015-05-29 09:00:00	118.777	0	0	0	0
2015-05-29 10:00:00	113.131	0	0	0	0
2015-05-29 11:00:00	105.215	0	0	0	0
2015-05-29 12:00:00	95.675	0	0	0	0
2015-05-29 13:00:00	84.84	47.885	57.514	44.561	58
2015-05-29 14:00:00	73.656	221.922	255.791	209.419	253.125
2015-05-29 15:00:00	61.888	434.92	485.408	419.077	465.504175186157
2015-05-29 16:00:00	49.896	642.235	702.221	625.255	662.384865760803
2015-05-29 17:00:00	37.974	820.258	885.22	801.824	831.443075180054
2015-05-29 18:00:00	26.68	951.723	1019.902	932.665	954.884680747986
2015-05-29 19:00:00	17.76	1029.887	1096.264	1006.544	1022.98718261719
2015-05-29 20:00:00	15.906	1045.24	1108.775	1019.076	1030.51100921631
2015-05-29 21:00:00	22.792	995.44	1056.546	969.73	977.21108341217
2015-05-29 22:00:00	33.508	891.97	943.36	863.361	869.548139572144
2015-05-29 23:00:00	45.282	737.212	777.545	707.296	711.375
2015-05-30 00:00:00	57.282	527.068	571.831	513.914	518.125
2015-05-30 01:00:00	69.157	311.76	344.124	301.111	300.875
2015-05-30 02:00:00	80.633	100.605	125.711	104.794	92.375
2015-05-30 03:00:00	91.501	2.533	4.093	4.135	0
2015-05-30 04:00:00	101.648	0	0	0	0
2015-05-30 05:00:00	110.231	0	0	0	0
2015-05-30 06:00:00	116.808	0	0	0	0
2015-05-30 07:00:00	120.689	0	0	0	0
2015-05-30 08:00:00	121.334	0	0	0	0
2015-05-30 09:00:00	118.642	0	0	0	0
2015-05-30 10:00:00	113.013	0	0	0	0
2015-05-30 11:00:00	105.118	0	0	0	0
2015-05-30 12:00:00	95.582	0.108	0	0	0
2015-05-30 13:00:00	84.775	54.363	58.38	51.899	64.25
2015-05-30 14:00:00	73.599	229.905	256.893	232.512	256.375
2015-05-30 15:00:00	61.837	446.837	486.356	447.148	468.051410675049
2015-05-30 16:00:00	49.847	653.587	703.01	652.019	665.374621391296
2015-05-30 17:00:00	37.919	834.748	885.908	825.936	835.096659660339
2015-05-30 18:00:00	26.607	955.155	1020.566	954.611	959.319900512695
2015-05-30 19:00:00	17.643	993.838	1096.984	1028.272	1027.75704956055
2015-05-30 20:00:00	15.756	1030.985	1109.629	1041.298	1026.36668491364
2015-05-30 21:00:00	22.662	900.412	1057.598	992.655	977.920240402222
2015-05-30 22:00:00	33.398	830.285	944.666	885.893	880.207302093506
2015-05-30 23:00:00	45.178	685.075	779.13	729.297	720.25
2015-05-31 00:00:00	57.177	457.125	573.695	533.282	477.375
2015-05-31 01:00:00	69.051	226.462	346.2	307.367	296.625
2015-05-31 02:00:00	80.522	129.247	127.615	103.054	91.5
2015-05-31 03:00:00	91.385	2.152	4.513	4.2	0
2015-05-31 04:00:00	101.517	0	0	0	0
2015-05-31 05:00:00	110.091	0	0	0	0
2015-05-31 06:00:00	116.66	0	0	0	0
2015-05-31 07:00:00	120.539	0	0	0	0
2015-05-31 08:00:00	121.191	0	0	0	0
2015-05-31 09:00:00	118.513	0	0	0	0
2015-05-31 10:00:00	112.903	0	0	0	0
2015-05-31 11:00:00	105.025	0	0	0	0
2015-05-31 12:00:00	95.506	0	0	0	0
2015-05-31 13:00:00	84.717	51.688	59.192	49.168	65.625
2015-05-31 14:00:00	73.547	235.842	257.904	224.547	259.5
2015-05-31 15:00:00	61.789	454.957	487.213	440.349	471.474417686462
2015-05-31 16:00:00	49.804	650.722	703.719	648.134	668.327675819397
2015-05-31 17:00:00	37.871	823.953	886.528	824.902	836.347413063049
2015-05-31 18:00:00	26.539	958.503	1021.174	955.904	954.170272827148
2015-05-31 19:00:00	17.535	1044.57	1097.657	1031.183	1035.90054321289
2015-05-31 20:00:00	15.613	1055.387	1110.441	1045.373	1048.58848381042
2015-05-31 21:00:00	22.536	1003.315	1058.617	997.68	988.660167694092
