time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20170506:1611,590.66,116.49,179.47,7.26,26.44,17.76,4.97,0
20170506:1711,235.97,22.49,111.06,3.76,17.2,17.02,4.55,0
20170506:1811,23.26,0,22.2,0.61,8.13,15.89,4.21,0
20170506:1911,0,0,0,0,0,14.37,3.66,0
20170506:2011,0,0,0,0,0,12.98,3.59,0
20170506:2111,0,0,0,0,0,12.04,3.59,0
20170506:2211,0,0,0,0,0,11.32,3.59,0
20170506:2311,0,0,0,0,0,10.95,3.52,0
20170507:0011,0,0,0,0,0,10.7,3.38,0
20170507:0111,0,0,0,0,0,10.46,3.24,0
20170507:0211,0,0,0,0,0,10.02,3.03,0
20170507:0311,0,0,0,0,0,9.79,2.9,0
20170507:0411,0,0,0,0,0,9.66,2.9,0
20170507:0511,54.58,0,38.64,1.07,9.01,9.91,2.97,0
20170507:0611,46.3,0,34.53,0.89,18.1,10.86,3.17,0
20170507:0711,239.2,0.93,124.9,3.23,27.33,11.38,4.69,0
20170507:0811,315.13,0,160.27,4.12,36.28,11.7,4.62,0
20170507:0911,334.45,0,169.13,4.35,44.4,11.96,4.69,0
20170507:1011,324.21,0,164.7,4.24,50.84,12.15,4.48,0
20170507:1111,416.04,0,206.32,5.31,54.47,12.46,4.55,0
20170507:1211,721.61,26.76,318.01,8.58,54.32,12.57,4.62,0
20170507:1311,912.64,84.95,346.51,10.2,50.44,12.25,4.69,0
20170507:1411,726.49,51.88,293.91,8.4,43.84,12.29,4.83,0
20170507:1511,659.48,63.22,252,7.63,35.63,12.16,4.83,0
20170507:1611,654.94,148.8,170,7.81,26.64,11.89,4.76,0
20170507:1711,232.1,15.26,111.48,3.48,17.4,11.28,4.69,0
20170507:1811,23.98,0,22.2,0.61,8.34,10.45,4.69,0
20170507:1911,0,0,0,0,0,9.04,4.62,0
20170507:2011,0,0,0,0,0,8.49,4.55,0
20170507:2111,0,0,0,0,0,8.31,4.41,0
20170507:2211,0,0,0,0,0,8.4,4.48,0
20170507:2311,0,0,0,0,0,8.46,3.93,0
20170508:0011,0,0,0,0,0,8.5,3.86,0
20170508:0111,0,0,0,0,0,8.4,3.66,0
20170508:0211,0,0,0,0,0,8.28,3.59,0
20170508:0311,0,0,0,0,0,8.19,3.45,0
20170508:0411,0,0,0,0,0,8.27,3.17,0
20170508:0511,13.32,0,15.62,0.43,9.23,8.51,2.83,0
20170508:0611,76.61,0,49.59,1.28,18.32,8.97,2.62,0
20170508:0711,193.49,0,104.49,2.69,27.55,10.04,4.34,0
20170508:0811,251.65,0,131.05,3.37,36.51,10.73,4.97,0
20170508:0911,217.69,0,116,2.98,44.64,11.32,5.03,0
20170508:1011,195.99,0,106.26,2.73,51.1,11.64,5.03,0
20170508:1111,1321.12,233.97,388.53,13.48,54.75,12.18,5.24,0
20170508:1211,1427.56,292,382.09,14.23,54.59,13.04,5.93,0
20170508:1311,1342.92,274.12,358.82,13.48,50.69,13.83,6.69,0
20170508:1411,1370.13,362.71,281.69,13.44,44.06,13.73,6.62,0
20170508:1511,1191.14,376.35,182.46,12.07,35.84,13.3,6.76,0
20170508:1611,775,261.94,114.73,9.25,26.84,12.63,6.83,0
20170508:1711,272.55,92.59,73.52,5.65,17.6,11.68,6.55,0
20170508:1811,57.66,0,40.28,1.12,8.54,10.59,5.59,0
20170508:1911,0,0,0,0,0,9.4,4.97,0
20170508:2011,0,0,0,0,0,8.31,4.48,0
20170508:2111,0,0,0,0,0,7.67,4.14,0
20170508:2211,0,0,0,0,0,7.17,3.66,0
20170508:2311,0,0,0,0,0,6.83,3.17,0
20170509:0011,0,0,0,0,0,6.37,2.76,0
20170509:0111,0,0,0,0,0,5.97,2.55,0
20170509:0211,0,0,0,0,0,5.82,2.34,0
20170509:0311,0,0,0,0,0,5.43,2.21,0
20170509:0411,0,0,0,0,0,5.13,2.14,0
20170509:0511,79.31,0,50.15,1.39,9.45,5.35,1.93,0
20170509:0611,315.53,106.46,76.97,6.03,18.53,7.21,1.86,0
20170509:0711,825.82,283.33,114.52,9.68,27.76,8.46,2.21,0
20170509:0811,1301.08,478.88,137.36,13.16,36.73,9.59,2.21,0
20170509:0911,1397.48,386.65,280.34,13.84,44.88,10.51,2.28,0
20170509:1011,874.32,71.37,345.19,9.97,51.36,11.5,2.55,0
20170509:1111,555.64,4.83,265.3,6.9,55.01,12.08,2.9,0
20170509:1211,733.16,28.97,322.73,8.74,54.85,12.33,3.03,0
20170509:1311,976.55,108.04,356.16,10.82,50.93,12.2,3.24,0
20170509:1411,1335.75,347.45,286.95,13.32,44.28,12.17,3.52,0
20170509:1511,1221.28,412.67,164.11,12.46,36.04,11.65,3.72,0
20170509:1611,759.03,243.09,126.52,9.11,27.03,11.21,3.72,0
20170509:1711,277.93,58.37,100.45,4.99,17.8,10.52,3.66,0
20170509:1811,62.72,0,42.75,1.18,8.75,9.8,3.31,0
20170509:1911,0,0,0,0,0,8.81,2.62,0
20170509:2011,0,0,0,0,0,7.86,2.48,0
20170509:2111,0,0,0,0,0,7.29,2.28,0
20170509:2211,0,0,0,0,0,6.65,1.93,0
20170509:2311,0,0,0,0,0,5.6,1.52,0
20170510:0011,0,0,0,0,0,5.05,1.24,0
20170510:0111,0,0,0,0,0,5.96,0.9,0
20170510:0211,0,0,0,0,0,5.95,0.48,0
20170510:0311,0,0,0,0,0,5.74,0.28,0
20170510:0411,0,0,0,0,0,5.64,0.28,0
20170510:0511,75.66,0,48.5,1.34,9.66,5.7,0.41,0
20170510:0611,318.46,92.98,88.65,5.85,18.74,6.73,0.55,0
20170510:0711,697.38,158.78,178.61,8.27,27.97,8.39,1.03,0
20170510:0811,1014.39,234.08,249.79,10.82,36.95,9.31,0.9,0
20170510:0911,996.89,150.84,327.24,10.88,45.11,10.32,0.83,0
20170510:1011,1623.43,523.79,290.92,16.24,51.61,11.47,0.41,0
20170510:1111,1946.3,834.08,171.86,19.17,55.28,12.29,0.55,0
20170510:1211,1897.62,771.04,205.06,18.7,55.11,13.24,0.76,0
20170510:1311,1792.87,733.31,182.03,17.78,51.17,14.2,0.83,0
20170510:1411,1534.3,587.3,181.41,15.53,44.5,14.72,0.83,0
20170510:1511,1203.82,446.57,146.24,12.82,36.25,15.14,1.03,0
20170510:1611,749.83,258.78,117.89,9.34,27.23,15.26,1.52,0
20170510:1711,271.51,86.08,80.41,5.62,18,15.11,2,0
20170510:1811,66.02,0,45.21,1.25,8.95,14.41,2.28,0
20170510:1911,0,0,0,0,0,12.3,2.9,0
20170510:2011,0,0,0,0,0,10.78,3.17,0
20170510:2111,0,0,0,0,0,9.86,3.31,0
20170510:2211,0,0,0,0,0,9.17,3.45,0
20170510:2311,0,0,0,0,0,8.63,3.66,0
20170511:0011,0,0,0,0,0,8.22,3.79,0
20170511:0111,0,0,0,0,0,7.85,3.79,0
20170511:0211,0,0,0,0,0,7.48,3.66,0
20170511:0311,0,0,0,0,0,7.1,3.59,0
20170511:0411,0,0,0,0,0,6.77,3.59,0
20170511:0511,73.66,0,47.68,1.32,9.87,7.09,3.59,0
20170511:0611,320.64,106.42,79.26,6.15,18.94,8.63,3.66,0
20170511:0711,0,0,0,0,0,10.71,3.93,0
20170511:0811,1295.95,471.34,142.74,13.23,37.16,12.89,4.14,0
20170511:0911,1638.64,623.72,169.33,15.99,45.33,15.16,3.93,0
20170511:1011,1830.17,700.19,206.15,17.69,51.85,17.04,3.72,0
20170511:1111,1901.42,714.83,236.99,18.38,55.53,18.63,4,0
20170511:1211,1544.57,405.14,360.97,15.67,55.37,19.91,4.14,0
20170511:1311,0,0,0,0,0,20.72,4.21,0
20170511:1411,1235.26,309.46,300.48,13.03,44.71,21.03,3.93,0
20170511:1511,1020.25,278.45,227.53,11.25,36.44,21.39,3.31,0
20170511:1611,538.04,84.27,191.93,6.92,27.42,21.39,2.97,0
20170511:1711,269.23,46.17,110.67,4.78,18.19,19.62,4.07,0
20170511:1811,71.4,0,48.5,1.34,9.14,17.49,3.03,0
20170511:1911,0,0,0,0,0,17.16,1.93,0
20170511:2011,0,0,0,0,0,15.93,1.93,0
20170511:2111,0,0,0,0,0,14.57,2.21,0
20170511:2211,0,0,0,0,0,14.06,2.62,0
20170511:2311,0,0,0,0,0,14.01,3.72,0
20170512:0011,0,0,0,0,0,13.95,4.14,0
20170512:0111,0,0,0,0,0,13.41,3.31,0
20170512:0211,0,0,0,0,0,12.69,3.1,0
20170512:0311,0,0,0,0,0,12.23,3.31,0
20170512:0411,0,0,0,0,0,12.27,3.24,0
20170512:0511,61.83,0,42.75,1.18,10.07,12.55,2.97,0
20170512:0611,66.34,0,45.16,1.16,19.14,12.78,2.9,0
20170512:0711,122.09,0,72.61,1.87,28.37,13.49,3.17,0
20170512:0811,320.12,0,164.7,4.24,37.37,14.66,4.07,0
20170512:0911,448.51,3.4,221.71,5.76,45.55,16.38,3.72,0
20170512:1011,370.61,0,190.38,4.9,52.09,17.76,3.86,0
20170512:1111,957.9,93.23,374.42,11.04,55.79,18.53,4.07,0
20170512:1211,1581.4,425.26,355.63,15.92,55.62,18.79,4.14,0
20170512:1311,1221.85,232.49,366.68,13.09,51.64,18.91,3.66,0
20170512:1411,991.78,162.59,324.68,11.07,44.92,19.35,3.17,0
20170512:1511,987.59,248.93,238.62,10.95,36.64,19.71,2.76,0
20170512:1611,582.9,107.86,188.68,7.42,27.61,19.32,2.21,0
20170512:1711,97.74,0,61.98,1.59,18.38,17.94,2.48,0
20170512:1811,19.07,0,19.73,0.55,9.34,16.6,1.66,0
20170512:1911,0,0,0,0,0,16.26,2.07,0
20170512:2011,0,0,0,0,0,15.33,2.48,0
20170512:2111,0,0,0,0,0,14.84,2.62,0
20170512:2211,0,0,0,0,0,14.36,2.97,0
20170512:2311,0,0,0,0,0,13.93,3.03,0
20170513:0011,0,0,0,0,0,13.49,3.03,0
20170513:0111,0,0,0,0,0,13.06,3.03,0
20170513:0211,0,0,0,0,0,12.6,2.83,0
20170513:0311,0,0,0,0,0,12.13,2.69,0
20170513:0411,0,0,0,0,0,11.73,2.62,0
20170513:0511,44.54,0,33.7,0.93,10.27,12.06,2.48,0
20170513:0611,196.71,3.01,105.23,2.82,19.33,13.35,3.03,0
20170513:0711,602.74,97.56,199.2,7.4,28.57,14.5,3.66,0
20170513:0811,491.81,16.8,227.52,6.17,37.56,15.67,3.45,0
20170513:0911,472.69,4.52,232.46,6.06,45.77,17.03,3.66,0
20170513:1011,542.95,5.86,264.53,6.9,52.32,17.84,3.93,0
20170513:1111,456.54,0,230.22,5.92,56.03,17.94,4.28,0
20170513:1211,169.28,0,96.52,2.48,55.86,18,4.55,0
20170513:1311,115.96,0,70.84,1.82,51.86,17.9,4.9,0
20170513:1411,308.88,0,161.16,4.14,45.13,17.37,5.38,0
20170513:1511,305.76,0,159.39,4.1,36.83,16.84,5.17,0
20170513:1611,359.28,13.3,170.85,4.71,27.8,16.36,4.76,0
20170513:1711,111.45,0,68.18,1.75,18.56,16.09,3.93,0
20170513:1811,72.19,0,48.5,1.34,9.53,15.37,3.03,0
20170513:1911,0,0,0,0,0,14.6,2.83,0
20170513:2011,0,0,0,0,0,13.87,2.48,0
20170513:2111,0,0,0,0,0,12.93,2.48,0
20170513:2211,0,0,0,0,0,12.07,2.62,0
20170513:2311,0,0,0,0,0,11.5,2.69,0
20170514:0011,0,0,0,0,0,11.01,2.76,0
20170514:0111,0,0,0,0,0,10.8,2.9,0
20170514:0211,0,0,0,0,0,10.86,2.97,0
20170514:0311,0,0,0,0,0,10.99,3.03,0
20170514:0411,0,0,0,0,0,10.97,3.1,0
20170514:0511,90.37,0,56.72,1.57,10.46,11.54,3.17,0
20170514:0611,323.04,90.85,95.1,6.03,19.52,13.19,3.24,0
20170514:0711,607.53,97.96,200.89,7.47,28.75,14.66,4,0
20170514:0811,1161.61,349.19,208.39,12.3,37.76,15.88,4.28,0
20170514:0911,1328.34,339.84,299.41,13.62,45.97,17.05,5.17,0
20170514:1011,918.54,86.47,356.07,10.52,52.55,17.51,6.34,0
20170514:1111,854.76,55.81,356,10.02,56.28,16.86,6.28,0
20170514:1211,1169.49,169.69,392.09,12.68,56.1,16.91,5.72,0
20170514:1311,1286.3,254.2,366.13,13.48,52.09,17.57,5.52,0
20170514:1411,1641.78,624.12,160.49,16.03,45.33,15.72,5.93,0
20170514:1511,1273.46,475.88,130.05,13.3,37.03,15.95,6.14,0
20170514:1611,780.16,277.83,108.4,9.77,27.98,15.86,5.17,0
20170514:1711,279.94,97.94,74.86,6.08,18.75,15.77,4.34,0
20170514:1811,75.57,0,50.15,1.39,9.72,15.12,3.38,0
20170514:1911,0,0,0,0,0,13.95,3.03,0
20170514:2011,0,0,0,0,0,12.68,2.9,0
20170514:2111,0,0,0,0,0,11.85,2.83,0
20170514:2211,0,0,0,0,0,11.2,2.97,0
20170514:2311,0,0,0,0,0,10.72,2.9,0
20170515:0011,0,0,0,0,0,10.22,2.83,0
20170515:0111,0,0,0,0,0,9.82,2.9,0
20170515:0211,0,0,0,0,0,9.47,2.83,0
20170515:0311,0,0,0,0,0,9.06,2.83,0
20170515:0411,0,0,0,0,0,8.71,2.83,0
20170515:0511,84.67,0,53.43,1.48,10.65,9.04,2.62,0
20170515:0611,295,26.75,130.26,4.42,19.7,10.55,2.55,0
20170515:0711,0,0,0,0,0,12.64,2.76,0
20170515:0811,1288.61,483.09,137.55,13.57,37.95,14.42,2.9,0
20170515:0911,1613.02,614.42,175.18,16.14,46.17,16.11,3.17,0
20170515:1011,1823.47,702.25,204.66,17.92,52.77,17.5,3.52,0
20170515:1111,1894.57,716.09,236.51,18.6,56.51,18.63,3.59,0
20170515:1211,1260.61,225.93,394.32,13.64,56.34,19.5,3.86,0
20170515:1311,1288.66,268.46,364.78,13.71,52.31,20.54,4.76,0
20170515:1411,992.67,157.41,328.13,11.11,45.53,20.56,5.24,0
20170515:1511,340.75,1.03,177.18,4.58,37.21,20.06,4.14,0
20170515:1611,116.88,0,71.72,1.84,28.17,19.12,3.1,0
20170515:1711,21.3,0,21.25,0.55,18.93,18.41,3.1,0
20170515:1811,74.52,0,50.15,1.39,9.91,17.66,2.69,0
20170515:1911,0,0,0,0,0,16.7,2.07,0
20170515:2011,0,0,0,0,0,16.46,2.76,0
20170515:2111,0,0,0,0,0,16.53,3.31,0
20170515:2211,0,0,0,0,0,16.76,3.86,0
20170515:2311,0,0,0,0,0,16.98,4.21,0
20170516:0011,0,0,0,0,0,17.02,4.48,0
20170516:0111,0,0,0,0,0,16.95,4.48,0
20170516:0211,0,0,0,0,0,16.94,4.41,0
20170516:0311,0,0,0,0,0,16.84,4.34,0
20170516:0411,0,0,0,0,0,16.67,4.07,0
20170516:0511,70.16,0,47.68,1.32,10.83,16.58,3.79,0
20170516:0611,146.05,0,85.01,2.19,19.88,16.63,3.66,0
20170516:0711,0,0,0,0,0,17.78,3.31,0
20170516:0811,630.74,49.77,261.47,7.67,38.13,17.73,3.45,0
20170516:0911,1161.16,241.32,325.76,12.52,46.37,17.98,3.24,0
20170516:1011,780.48,48.75,336.97,9.45,52.98,20.3,4.14,0
20170516:1111,1319.78,263.13,392.45,14.21,56.74,22.09,4.55,0
20170516:1211,1814.42,652.09,267.9,18.15,56.57,23.5,4.9,0
20170516:1311,1486.91,418.17,328.27,15.46,52.52,24.18,4.97,0
20170516:1411,1230.25,310.37,303.85,13.28,45.73,24.32,4.76,0
20170516:1511,825.79,147.04,267.34,9.72,37.4,23.89,3.86,0
20170516:1611,420.98,29.69,190.52,5.62,28.34,23.27,3.38,0
20170516:1711,270.47,32.68,122.78,4.58,19.11,22.11,2.55,0
20170516:1811,57.59,0,41.92,1.16,10.09,20.97,2.28,0
20170516:1911,0,0,0,0,0,19.85,2.48,0
20170516:2011,0,0,0,0,0,18.96,2.34,0
20170516:2111,0,0,0,0,0,18.33,1.93,0
20170516:2211,0,0,0,0,0,17.59,1.66,0
20170516:2311,0,0,0,0,0,16.87,1.38,0
20170517:0011,0,0,0,0,0,17.11,0.76,0
20170517:0111,0,0,0,0,0,17.12,0.07,0
20170517:0211,0,0,0,0,0,16.43,0.62,0
20170517:0311,0,0,0,0,0,15.24,1.59,0
20170517:0411,0,0,0.82,0.02,2.5,15.16,1.93,0
20170517:0511,39.18,0,31.24,0.87,11,15.45,2,0
20170517:0611,274.71,18.81,130.71,4.12,20.05,16.2,2.28,0
20170517:0711,513.04,54.91,204.86,6.58,29.28,18.58,2.62,0
20170517:0811,1249.67,476.12,141.95,13.62,38.3,20.18,3.03,0
20170517:0911,1591.89,637.97,162.23,16.44,46.56,21.42,3.17,0
20170517:1011,1831.18,786.86,156.48,18.65,53.19,23.07,3.1,0
20170517:1111,1918.55,819.93,179.26,19.47,56.97,24.43,3.38,0
20170517:1211,1906.75,817.05,178.03,19.4,56.79,25.8,3.72,0
20170517:1311,1751.85,707.84,196.37,17.99,52.73,26.72,4.28,0
20170517:1411,1364.1,433.47,259.3,14.6,45.93,27.04,4.55,0
20170517:1511,1206.42,486.48,124.21,13.55,37.58,27.17,4.62,0
20170517:1611,682.17,199.06,157.2,9.04,28.52,26.92,4.34,0
20170517:1711,263.62,27.01,125.88,4.42,19.29,26.18,4,0
20170517:1811,40.13,0,32.88,0.91,10.28,24.84,4.07,0
20170517:1911,0,0,0,0,0,23.18,3.59,0
20170517:2011,0,0,0,0,0,21.99,3.52,0
20170517:2111,0,0,0,0,0,21.23,3.59,0
20170517:2211,0,0,0,0,0,20.75,3.93,0
20170517:2311,0,0,0,0,0,19.86,4.14,0
20170518:0011,0,0,0,0,0,18.19,3.03,0
20170518:0111,0,0,0,0,0,16.52,2.62,0
20170518:0211,0,0,0,0,0,14.96,2.76,0
20170518:0311,0,0,0,0,0,13.74,3.1,0
20170518:0411,0,0,1.64,0.05,2.68,12.75,3.24,0
20170518:0511,4.84,0,9.86,0.27,11.17,12.32,3.1,0
20170518:0611,102.4,0,62.87,1.62,20.21,12.42,2.97,0
20170518:0711,122.71,0,72.61,1.87,29.44,12.52,3.24,0
20170518:0811,299.83,0,154.96,3.98,38.47,13.55,3.03,0
20170518:0911,352.09,0,179.75,4.62,46.74,14.62,2.69,0
20170518:1011,661.07,19.61,304.37,8.15,53.39,15.22,2.14,0
20170518:1111,837.94,52.78,357.17,10.02,57.19,15.88,1.86,0
20170518:1211,1101.42,147.69,393.85,12.43,57.02,16.57,1.79,0
20170518:1311,1076.96,156.56,372.09,12.09,52.94,16.92,2,0
20170518:1411,770.31,65.19,313.93,9.2,46.12,17.61,2.21,0
20170518:1511,745.81,95.91,270.89,8.84,37.76,17.84,2.69,0
20170518:1611,545.38,74.42,200.34,6.99,28.69,17.83,2.97,0
20170518:1711,277.56,27.44,126.68,4.46,19.46,17.37,3.38,0
20170518:1811,13.89,0,16.44,0.46,10.46,16.82,3.66,0
20170518:1911,0,0,0,0,0,16.24,4,0
20170518:2011,0,0,0,0,0,15.89,4.21,0
20170518:2111,0,0,0,0,0,15.46,4.83,0
20170518:2211,0,0,0,0,0,15.25,4.83,0
20170518:2311,0,0,0,0,0,15.28,4.76,0
20170519:0011,0,0,0,0,0,15.37,4.9,0
20170519:0111,0,0,0,0,0,15.65,5.24,0
20170519:0211,0,0,0,0,0,15.93,5.45,0
20170519:0311,0,0,0,0,0,14.88,6.69,0
20170519:0411,0,0,1.64,0.05,2.85,12.79,7.45,0
20170519:0511,100.64,0,61.65,1.71,11.34,11.89,7.72,0
20170519:0611,61.53,0,42.5,1.09,20.37,11.83,7.45,0
20170519:0711,125.24,0,73.49,1.89,29.6,11.94,7.1,0
20170519:0811,240.34,0,126.62,3.26,38.64,12.4,7.03,0
20170519:0911,375.47,0,187.72,4.83,46.92,12.88,7.24,0
20170519:1011,390.65,0,194.8,5.01,53.59,13.14,6.97,0
20170519:1111,543,2.34,261.46,6.76,57.4,13.59,6.97,0
20170519:1211,338,0,171.78,4.42,57.23,13.91,6.48,0
20170519:1311,384.45,0,193.03,4.96,53.14,14.16,6.21,0
20170519:1411,460.93,3.3,224.34,5.83,46.3,14.11,5.79,0
20170519:1511,480.52,13.21,223.49,6.01,37.93,14.2,5.24,0
20170519:1611,391.89,15.51,181.53,5.06,28.86,13.68,4.21,0
20170519:1711,215.64,4.37,112.98,3.1,19.63,13.42,3.59,0
20170519:1811,82.93,0,53.43,1.48,10.63,13.2,3.17,0
20170519:1911,0,0,0,0,0,12.72,2.34,0
20170519:2011,0,0,0,0,0,11.89,2.21,0
20170519:2111,0,0,0,0,0,11.19,2.34,0
20170519:2211,0,0,0,0,0,10.57,2.48,0
20170519:2311,0,0,0,0,0,10.15,2.62,0
20170520:0011,0,0,0,0,0,9.84,2.69,0
20170520:0111,0,0,0,0,0,9.57,2.83,0
20170520:0211,0,0,0,0,0,9.37,2.83,0
20170520:0311,0,0,0,0,0,9.13,2.76,0
20170520:0411,0,0,1.64,0.05,3.02,8.74,2.83,0
20170520:0511,87.97,0,55.08,1.53,11.49,9.25,2.76,0
20170520:0611,341.97,90.84,101.14,6.33,20.52,10.56,3.24,0
20170520:0711,462.72,28.83,199.33,5.83,29.75,12.16,3.72,0
20170520:0811,1120.39,297.15,235.03,12.05,38.8,13.2,3.86,0
20170520:0911,1138.52,210.56,332.74,12.23,47.09,14.24,4,0
20170520:1011,1523.36,394.48,341.84,15.46,53.78,15.11,4.07,0
20170520:1111,1033.52,109.63,388.01,11.7,57.61,15.7,4.07,0
20170520:1211,1743.17,531.48,322.15,17.31,57.44,16.13,4.21,0
20170520:1311,219.73,0,119.54,3.07,53.34,16.43,4.14,0
20170520:1411,471.82,4.39,231.53,6.03,46.48,16.6,4,0
20170520:1511,903.29,170.17,266.95,10.25,38.1,16.5,3.72,0
20170520:1611,777.03,267.71,119.18,10,29.03,16.18,3.45,0
20170520:1711,296.58,99.08,80.86,6.42,19.8,15.67,3.17,0
20170520:1811,73.8,0,49.32,1.37,10.8,15.3,2.41,0
20170520:1911,0,0,0,0,0,14.3,1.72,0
20170520:2011,0,0,0,0,0,13.48,2,0
20170520:2111,0,0,0,0,0,12.94,2.14,0
20170520:2211,0,0,0,0,0,12.01,2.48,0
20170520:2311,0,0,0,0,0,11.16,2.62,0
20170521:0011,0,0,0,0,0,10.61,2.62,0
20170521:0111,0,0,0,0,0,10.13,2.55,0
20170521:0211,0,0,0,0,0,9.73,2.41,0
20170521:0311,0,0,0,0,0,9.32,2.34,0
20170521:0411,0,0,1.64,0.05,3.18,8.91,2.28,0
20170521:0511,111.92,0,66.59,1.84,11.64,9.38,1.86,0
20170521:0611,340.53,96.7,97.2,6.49,20.67,11.62,1.79,0
20170521:0711,812.42,267.03,132.06,10.18,29.9,13.32,2.28,0
20170521:0811,1207.39,395.8,189.22,13.12,38.95,14.77,2.28,0
20170521:0911,1252.42,295.63,316.7,13.41,47.25,15.9,2.14,0
20170521:1011,1245.21,235.55,376.49,13.55,53.96,16.89,2.28,0
20170521:1111,1245.31,214,400.02,13.69,57.81,17.72,2.48,0
20170521:1211,1270.36,233.63,397.97,13.96,57.65,17.92,1.86,0
20170521:1311,1212.99,233.94,373.44,13.46,53.53,17.91,1.03,0
20170521:1411,993.79,163.08,333.44,11.43,46.66,17.96,0.55,0
20170521:1511,852.65,152.42,271.63,10.02,38.27,18.22,0.97,0
20170521:1611,689.81,177.77,171.52,8.95,29.2,18.43,1.72,0
20170521:1711,296.29,94.39,86.17,6.38,19.97,18.39,2.21,0
20170521:1811,75.99,0,50.97,1.41,10.97,18.02,2.28,0
20170521:1911,0,0,4.11,0.11,2.57,16.81,2.55,0
20170521:2011,0,0,0,0,0,15.19,3.1,0
20170521:2111,0,0,0,0,0,14.09,3.31,0
20170521:2211,0,0,0,0,0,13.41,3.45,0
20170521:2311,0,0,0,0,0,12.84,3.38,0
20170522:0011,0,0,0,0,0,12.37,3.31,0
20170522:0111,0,0,0,0,0,11.95,3.24,0
20170522:0211,0,0,0,0,0,11.56,3.17,0
20170522:0311,0,0,0,0,0,11.2,3.03,0
20170522:0411,8.23,0,12.33,0.34,3.34,10.86,2.9,0
20170522:0511,92.08,0,57.54,1.59,11.79,11.42,2.76,0
20170522:0611,339.16,104.22,91.46,6.67,20.81,13.22,2.69,0
20170522:0711,737.2,187.08,176.92,9.25,30.04,15.38,2.83,0
20170522:0811,1174.6,374.13,200.05,12.93,39.09,17.42,2.69,0
20170522:0911,1504.19,520.43,226.49,15.71,47.41,19.32,3.03,0
20170522:1011,1818.19,729.79,188.97,18.47,54.14,20.77,3.59,0
20170522:1111,1918.11,773.72,205.36,19.38,58,21.77,3.79,0
20170522:1211,1918.55,802.24,186.2,19.54,57.85,22.53,3.38,0
20170522:1311,1761.07,709.02,195.91,18.24,53.72,23.13,3.03,0
20170522:1411,1327.54,391.78,278.07,14.39,46.84,23.66,3.1,0
20170522:1511,892.55,184.12,265.96,10.54,38.44,23.7,2.55,0
20170522:1611,725.75,236.7,140.01,9.75,29.36,23.63,2.07,0
20170522:1711,292.07,47.58,122.77,5.28,20.13,23.4,1.59,0
20170522:1811,86.85,0,57.54,1.59,11.14,22.45,0.97,0
20170522:1911,0,0,1.64,0.05,2.74,20.19,2,0
20170522:2011,0,0,0,0,0,18.22,2.07,0
20170522:2111,0,0,0,0,0,16.91,1.86,0
20170522:2211,0,0,0,0,0,15.88,1.72,0
20170522:2311,0,0,0,0,0,14.89,1.79,0
20170523:0011,0,0,0,0,0,14.19,2.21,0
20170523:0111,0,0,0,0,0,13.88,2.55,0
20170523:0211,0,0,0,0,0,13.92,2.83,0
20170523:0311,0,0,0,0,0,14.01,3.17,0
20170523:0411,10.42,0,13.97,0.39,3.48,13.89,3.38,0
20170523:0511,109.44,0,66.59,1.84,11.93,14.18,3.59,0
20170523:0611,327.86,43.3,134.64,5.28,20.94,14.93,3.93,0
20170523:0711,592.5,81.94,211.39,7.47,30.18,16.18,4.07,0
20170523:0811,1129.49,317.28,227.59,12.39,39.23,16.94,4.28,0
20170523:0911,1554.09,530.91,221.45,15.85,47.57,17.4,5.03,0
20170523:1011,1718.79,558.38,278.8,17.15,54.31,17.63,5.45,0
20170523:1111,1875.67,654.88,267.7,18.49,58.19,17.97,5.31,0
20170523:1211,1906.05,691.5,247.88,18.76,58.04,18.29,5.38,0
20170523:1311,1827.74,695.8,202.81,18.17,53.9,18.42,5.1,0
20170523:1411,1599.97,605.04,173.32,16.35,47.01,18.12,4.9,0
20170523:1511,1201.41,405.18,174.54,13.14,38.6,17.68,4.9,0
20170523:1611,666.2,142.53,188.38,8.49,29.51,17.05,4.41,0
20170523:1711,290.09,26.96,131.83,4.6,20.29,16.2,3.45,0
20170523:1811,45.21,0,34.53,0.96,11.3,15.63,2.41,0
20170523:1911,0,0,4.11,0.11,2.91,14.97,1.45,0
20170523:2011,0,0,0,0,0,14.4,0.62,0
20170523:2111,0,0,0,0,0,14.21,0.34,0
20170523:2211,0,0,0,0,0,13.22,1.1,0
20170523:2311,0,0,0,0,0,13.36,1.66,0
20170524:0011,0,0,0,0,0,13.54,2,0
20170524:0111,0,0,0,0,0,13.6,2.14,0
20170524:0211,0,0,0,0,0,13.11,2.34,0
20170524:0311,0,0,0,0,0,13,2.21,0
20170524:0411,8.13,0,12.33,0.34,3.63,12.73,2.14,0
20170524:0511,109.79,0,66.59,1.84,12.06,13.19,1.66,0
20170524:0611,238.63,5.67,123.56,3.42,21.07,14.93,1.66,0
20170524:0711,466.39,30.93,203.76,6.01,30.3,16.12,2.48,0
20170524:0811,616.28,41.29,263.73,7.61,39.37,17.27,2.48,0
20170524:0911,720.91,45.75,310.23,8.79,47.71,18.42,2.76,0
20170524:1011,1879,801.93,144.9,19.06,54.47,19.33,3.38,0
20170524:1111,1827.46,641.71,274.19,18.42,58.38,19.82,4.14,0
