time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20100616:1910,28.15,0,25.84,0.26,4.9,19.02,3.66,0
20100616:2010,0,0,0,0,0,17.62,3.45,0
20100616:2110,0,0,0,0,0,16.52,3.45,0
20100616:2210,0,0,0,0,0,15.61,3.45,0
20100616:2310,0,0,0,0,0,14.76,3.45,0
20100617:0010,0,0,0,0,0,13.93,3.38,0
20100617:0110,0,0,0,0,0,13.21,3.38,0
20100617:0210,0,0,0,0,0,12.6,3.38,0
20100617:0310,0,0,0,0,0,12.08,3.38,0
20100617:0410,160.28,54.46,39.3,0.43,5.53,11.75,3.38,0
20100617:0510,632.8,190.23,118.39,1.58,13.95,12.24,3.38,0
20100617:0610,1067.07,341.81,171.56,2.97,22.98,13.65,3.45,0
20100617:0710,1517.91,572.64,169.37,4.64,32.3,15.7,3.86,0
20100617:0810,1659.27,607.95,214.74,5.8,41.52,17.55,4.14,0
20100617:0910,1614.73,505.81,298.03,6.38,50.13,19.18,4.76,0
20100617:1010,1285.81,233.65,404.38,5.76,57.24,20.29,5.52,0
20100617:1110,1770.47,708.45,178.22,8.3,61.43,21.14,5.52,0
20100617:1210,1334.71,307.66,360.17,6.79,61.26,21.91,5.31,0
20100617:1310,1229.58,350.58,265.64,7.06,56.8,22.46,5.03,0
20100617:1410,932.75,203.32,270.51,5.94,49.54,22.65,4.76,0
20100617:1510,611.34,185.05,147.22,5.59,40.86,22.88,4.55,0
20100617:1610,390,36.16,185.51,3.6,31.61,22.88,4.28,0
20100617:1710,282.15,0,155.04,1.57,22.31,22.42,3.66,0
20100617:1810,144.68,0,87.67,0.89,13.31,21.7,2.97,0
20100617:1910,29.46,0,26.76,0.27,4.95,20.43,2.34,0
20100617:2010,0,0,0,0,0,18.88,3.1,0
20100617:2110,0,0,0,0,0,17.4,3.93,0
20100617:2210,0,0,0,0,0,16.18,4.21,0
20100617:2310,0,0,0,0,0,14.93,3.79,0
20100618:0010,0,0,0,0,0,13.83,3.38,0
20100618:0110,0,0,0,0,0,12.8,3.24,0
20100618:0210,0,0,0,0,0,11.88,3.31,0
20100618:0310,0,0,0,0,0,11.11,3.17,0
20100618:0410,6.7,0,11.43,0.11,5.52,10.57,2.97,0
20100618:0510,74.13,0,49.55,0.49,13.94,10.84,3.17,0
20100618:0610,178.34,0,100.05,0.98,22.97,11.75,3.52,0
20100618:0710,203.81,0,112.43,1.11,32.28,12.79,3.52,0
20100618:0810,679.82,44.22,289.54,3.09,41.51,13.97,3.45,0
20100618:0910,1632.39,505.93,298.07,6.38,50.13,15.34,3.79,0
20100618:1010,1217.63,189.2,408.87,5.46,57.25,16.59,4.07,0
20100618:1110,767.71,20.96,361.07,3.74,61.45,17.78,4.28,0
20100618:1210,305.59,0,162.94,1.6,61.3,17.89,4.62,0
20100618:1310,413.69,0,213.44,2.1,56.85,17.59,4.9,0
20100618:1410,384.25,0,199.14,1.96,49.59,17.15,5.17,0
20100618:1510,341.42,0,179.13,1.76,40.91,17.11,4.9,0
20100618:1610,160.31,0,93.38,0.92,31.66,16.84,4.9,0
20100618:1710,62.22,0,44.3,0.45,22.36,15.91,4.69,0
20100618:1810,62.52,0,44.3,0.45,13.36,14.96,4.48,0
20100618:1910,0,0,3.69,0.04,5,13.75,4.28,0
20100618:2010,0,0,0,0,0,13.06,3.93,0
20100618:2110,0,0,0,0,0,12.6,3.66,0
20100618:2210,0,0,0,0,0,12.25,3.31,0
20100618:2310,0,0,0,0,0,11.95,3.24,0
20100619:0010,0,0,0,0,0,11.55,3.03,0
20100619:0110,0,0,0,0,0,11.18,2.97,0
20100619:0210,0,0,0,0,0,10.85,2.9,0
20100619:0310,0,0,0,0,0,10.58,2.83,0
20100619:0410,16.59,0,18.1,0.18,5.51,10.23,2.97,0
20100619:0510,184.93,16.66,85.79,0.88,13.92,10.38,2.83,0
20100619:0610,490.32,64.7,176.35,1.95,22.95,10.84,3.59,0
20100619:0710,1164.31,302.92,251.42,3.87,32.26,11.13,3.52,0
20100619:0810,997.7,154.82,323.86,4.03,41.49,11.99,3.59,0
20100619:0910,660.15,18.56,304.74,3.12,50.11,12.84,3.79,0
20100619:1010,469.41,0,236.3,2.32,57.24,14.01,4,0
20100619:1110,847.34,32.95,381.67,4.05,61.46,14.77,4.21,0
20100619:1210,652.46,5.31,317.33,3.18,61.32,14.97,4.48,0
20100619:1310,281.11,0,149.6,1.47,56.89,15.1,4.62,0
20100619:1410,913.33,118.83,328.5,5.16,49.63,15.08,4.83,0
20100619:1510,629.72,25.88,286.33,3.42,40.96,13.86,5.45,0
20100619:1610,193.42,0,107.67,1.06,31.71,13.5,5.79,0
20100619:1710,263.97,0,140.28,1.42,22.4,13.17,5.66,0
20100619:1810,30.8,0,26.76,0.27,13.4,12.64,5.24,0
20100619:1910,29.34,0,25.84,0.26,5.04,11.73,4.41,0
20100619:2010,0,0,0,0,0,11.1,3.86,0
20100619:2110,0,0,0,0,0,10.59,3.45,0
20100619:2210,0,0,0,0,0,10.42,3.31,0
20100619:2310,0,0,0,0,0,10.3,3.03,0
20100620:0010,0,0,0,0,0,10.14,2.97,0
20100620:0110,0,0,0,0,0,10.19,2.55,0
20100620:0210,0,0,0,0,0,10.01,2.76,0
20100620:0310,0,0,0,0,0,9.85,2.62,0
20100620:0410,1.04,0,6.67,0.07,5.49,9.88,2.55,0
20100620:0510,68.62,0,46.69,0.46,13.9,10.33,2.34,0
20100620:0610,292.14,12.94,139.13,1.41,22.92,10.99,2.97,0
20100620:0710,484.96,25.12,214.1,2.22,32.24,10.76,4,0
20100620:0810,671.01,40.1,285.15,3.03,41.47,11.57,4.28,0
20100620:0910,765.3,38.37,332.63,3.52,50.09,12.46,4.21,0
20100620:1010,375.97,0,192.47,1.89,57.23,13.47,4.21,0
20100620:1110,578.06,2,284.97,2.82,61.46,14.04,3.93,0
20100620:1210,456.49,0,230.59,2.27,61.34,14.39,4.21,0
20100620:1310,309.9,0,162.94,1.6,56.92,15,4.62,0
20100620:1410,312.28,0,163.89,1.61,49.67,14.84,4.83,0
20100620:1510,276.15,0,146.74,1.44,41,14.24,4.69,0
20100620:1610,199.12,0,110.53,1.09,31.75,13.66,4.48,0
20100620:1710,129.98,0,77.52,0.79,22.44,13.21,4.41,0
20100620:1810,68.6,0,47.07,0.48,13.44,12.74,4.14,0
20100620:1910,11.33,0,14.77,0.15,5.08,12.02,3.24,0
20100620:2010,0,0,0,0,0,11.73,3.03,0
20100620:2110,0,0,0,0,0,11.37,2.62,0
20100620:2210,0,0,0,0,0,11.06,2.41,0
20100620:2310,0,0,0,0,0,10.73,2.07,0
20100621:0010,0,0,0,0,0,10.39,1.86,0
20100621:0110,0,0,0,0,0,10.05,1.79,0
20100621:0210,0,0,0,0,0,9.87,1.79,0
20100621:0310,0,0,0,0,0,9.77,1.72,0
20100621:0410,0,0,4.76,0.05,5.47,10.03,1.66,0
20100621:0510,12.15,0,15.25,0.15,13.87,10.43,1.52,0
20100621:0610,555.72,90.67,182.07,2.09,22.89,11.19,1.66,0
20100621:0710,996.22,219.9,260.93,3.55,32.21,11.36,1.72,0
20100621:0810,1031.31,175.67,324.65,4.15,41.44,12.41,2.14,0
20100621:0910,1601.09,484.1,306.46,6.3,50.07,13.11,2.41,0
20100621:1010,1422.23,315.26,385.34,6.21,57.21,14.64,2.9,0
20100621:1110,1463.57,348.74,373.21,6.8,61.46,15.24,3.17,0
20100621:1210,1262,226.73,394.76,6.27,61.36,15.84,3.24,0
20100621:1310,1186.93,257.27,327.32,6.48,56.94,16.05,3.1,0
20100621:1410,956.96,204.71,270.71,5.95,49.71,16.3,3.03,0
20100621:1510,655.49,143.23,198.04,5.2,41.04,16.43,3.03,0
20100621:1610,347.75,54.07,148.93,4,31.79,16.19,2.97,0
20100621:1710,288.77,0,154.12,1.56,22.48,16.01,2.9,0
20100621:1810,133.97,0,80.29,0.82,13.48,15.52,2.62,0
20100621:1910,18.05,0,19.38,0.2,5.11,15.55,2.48,0
20100621:2010,0,0,0,0,0,14.16,2.62,0
20100621:2110,0,0,0,0,0,12.99,2.69,0
20100621:2210,0,0,0,0,0,12.08,2.55,0
20100621:2310,0,0,0,0,0,11.27,2.34,0
20100622:0010,0,0,0,0,0,10.52,2.07,0
20100622:0110,0,0,0,0,0,9.8,1.93,0
20100622:0210,0,0,0,0,0,9.15,1.86,0
20100622:0310,0,0,0,0,0,8.48,1.72,0
20100622:0410,59.07,12.7,29.25,0.3,5.44,7.88,1.66,0
20100622:0510,678.6,212.39,115.77,1.62,13.84,8.63,1.1,0
20100622:0610,1158.46,409.23,153.35,3.12,22.86,11.32,1.17,0
20100622:0710,1507.47,592.48,159.28,4.67,32.17,13.17,1.1,0
20100622:0810,1349.84,377.79,297.81,5.07,41.41,14.8,1.1,0
20100622:0910,1754.65,704.76,203.94,7,50.04,16.12,1.03,0
20100622:1010,1769.65,717.7,202.84,7.8,57.19,17.28,1.17,0
20100622:1110,1480.56,410.86,346.48,7.11,61.45,18.16,1.45,0
20100622:1210,1360.5,355.32,337.31,7.06,61.36,18.87,1.59,0
20100622:1310,1254.46,415.23,221.46,7.4,56.96,19.53,1.59,0
20100622:1410,963.65,300.69,191.23,6.62,49.73,19.88,1.72,0
20100622:1510,658.07,91.45,253.79,4.61,41.07,20.04,1.79,0
20100622:1610,381.28,42.32,175.78,3.74,31.82,20.02,1.79,0
20100622:1710,290.36,0,157.81,1.6,22.51,19.79,1.72,0
20100622:1810,144.26,0,86.75,0.88,13.51,19.31,1.45,0
20100622:1910,32.91,0,28.61,0.29,5.14,18.58,1.45,0
20100622:2010,0,0,0,0,0,16.89,1.79,0
20100622:2110,0,0,0,0,0,15.16,1.86,0
20100622:2210,0,0,0,0,0,13.8,1.93,0
20100622:2310,0,0,0,0,0,12.6,1.93,0
20100623:0010,0,0,0,0,0,11.52,1.79,0
20100623:0110,0,0,0,0,0,10.64,1.72,0
20100623:0210,0,0,0,0,0,10.08,1.66,0
20100623:0310,0,0,0,0,0,9.7,1.59,0
20100623:0410,102.15,29.78,34.67,0.37,5.4,9.51,1.45,0
20100623:0510,612.26,184.04,116.44,1.55,13.8,10.79,0.97,0
20100623:0610,1123.09,402.17,154.05,3.09,22.82,14.06,0.62,0
20100623:0710,1486.49,614.86,148.94,4.71,32.14,16.73,0.48,0
20100623:0810,1663.04,719.95,158.99,6.07,41.37,18.92,0.48,0
20100623:0910,1758.79,819.06,139.38,7.31,50,20.25,0.07,0
20100623:1010,1764.92,804.95,150.39,8.06,57.16,21.29,0.48,0
20100623:1110,1698.58,766.06,141.14,8.48,61.44,22.24,0.9,0
20100623:1210,1531,665.76,140.3,8.43,61.36,23.04,1.1,0
20100623:1310,1285.33,541.18,127.32,7.99,56.98,23.64,1.24,0
20100623:1410,964.35,399.34,105.7,7.2,49.75,24.04,1.24,0
20100623:1510,583.15,239.83,89.02,6.03,41.09,24.23,1.24,0
20100623:1610,227.42,87.57,76.49,4.59,31.85,24.19,1.17,0
20100623:1710,161,0,96.9,0.98,22.54,23.92,1.1,0
20100623:1810,110.34,0,71.06,0.72,13.53,23.43,0.97,0
20100623:1910,32.26,0,28.61,0.29,5.16,22.09,1.17,0
20100623:2010,0,0,0,0,0,19.76,1.24,0
20100623:2110,0,0,0,0,0,18.66,1.17,0
20100623:2210,0,0,0,0,0,16.79,1.38,0
20100623:2310,0,0,0,0,0,14.92,1.66,0
20100624:0010,0,0,0,0,0,13.79,1.72,0
20100624:0110,0,0,0,0,0,13.63,1.52,0
20100624:0210,0,0,0,0,0,14.7,1.03,0
20100624:0310,0,0,0,0,0,15.32,0.41,0
20100624:0410,31.64,4.28,23.32,0.23,5.36,13.97,0.97,0
20100624:0510,333.91,67.04,106.7,1.18,13.76,13.62,0.97,0
20100624:0610,848.53,235.61,187.85,2.66,22.78,17.03,0.83,0
20100624:0710,1249.08,410.71,225.18,4.19,32.09,18.96,0.9,0
20100624:0810,1473.89,520.86,250.11,5.53,41.33,21.17,0.9,0
20100624:0910,1672.54,676.88,217.72,6.91,49.96,22.91,1.03,0
20100624:1010,1642.21,617.92,257.88,7.46,57.13,24.21,1.45,0
20100624:1110,1413.18,384.2,358.68,6.98,61.41,25.22,1.93,0
20100624:1210,1310.56,339.69,345.12,6.97,61.36,25.56,2.14,0
20100624:1310,1106.01,233.92,340.69,6.31,56.98,25.7,2.34,0
20100624:1410,847.91,106.69,335.01,5.02,49.77,25.58,2.62,0
20100624:1510,637.66,128.89,216.12,5.06,41.11,25.26,2.76,0
20100624:1610,387.33,38.74,184.83,3.65,31.87,25.08,2.9,0
20100624:1710,276.77,0,154.12,1.56,22.56,24.65,2.9,0
20100624:1810,139.43,0,85.83,0.87,13.55,23.83,2.69,0
20100624:1910,29.26,0,26.76,0.27,5.17,21.65,3.17,0
20100624:2010,0,0,0,0,0,19.97,2.55,0
20100624:2110,0,0,0,0,0,18.55,2.28,0
20100624:2210,0,0,0,0,0,17.52,2.14,0
20100624:2310,0,0,0,0,0,16.63,2,0
20100625:0010,0,0,0,0,0,15.87,1.86,0
20100625:0110,0,0,0,0,0,15.19,1.72,0
20100625:0210,0,0,0,0,0,14.52,1.59,0
20100625:0310,0,0,0,0,0,13.72,1.45,0
20100625:0410,87.32,25.83,31.99,0.34,5.32,13.04,1.24,0
20100625:0510,607.82,187.16,115.95,1.55,13.71,13.9,0.76,0
20100625:0610,1039.96,351.03,166.95,2.96,22.73,16.23,0.83,0
20100625:0710,1416.77,537.02,182.7,4.53,32.04,17.8,1.17,0
20100625:0810,1642.53,666.72,186.08,5.93,41.28,19.34,1.31,0
20100625:0910,1717.4,689.63,211.51,6.94,49.92,20.76,1.52,0
20100625:1010,1558.31,493.23,319.07,7,57.09,21.95,1.79,0
20100625:1110,1443.56,392.38,355.02,7.02,61.38,22.97,2.28,0
20100625:1210,1086.02,140.2,416.51,5.57,61.34,23.22,2.62,0
20100625:1310,995.52,122.01,387.47,5.36,56.99,23.25,2.83,0
20100625:1410,927.79,205.31,271.79,5.96,49.78,23.19,2.83,0
20100625:1510,619.98,34.93,289.21,3.65,41.13,23.13,2.9,0
20100625:1610,430.48,22.91,213.37,3.19,31.89,22.87,3.03,0
20100625:1710,254.99,0,142.12,1.44,22.57,22.59,3.1,0
20100625:1810,129.63,0,80.29,0.82,13.56,22.09,2.9,0
20100625:1910,29.29,0,26.76,0.27,5.18,21.46,2.62,0
20100625:2010,0,0,0,0,0,20.12,2.62,0
20100625:2110,0,0,0,0,0,18.79,2.76,0
20100625:2210,0,0,0,0,0,17.74,2.83,0
20100625:2310,0,0,0,0,0,17.09,2.76,0
20100626:0010,0,0,0,0,0,16.44,2.55,0
20100626:0110,0,0,0,0,0,15.73,2.41,0
20100626:0210,0,0,0,0,0,15.2,2.21,0
20100626:0310,0,0,0,0,0,14.54,2.21,0
20100626:0410,98.88,30.36,33.68,0.36,5.27,14.27,2.07,0
20100626:0510,643.91,204.44,115.06,1.58,13.66,14.63,1.79,0
20100626:0610,1162.55,431.45,143.81,3.14,22.68,16.48,1.79,0
20100626:0710,1464.42,580.05,164.07,4.62,31.99,18.83,1.66,0
20100626:0810,1666.91,692.12,172.77,5.99,41.23,20.8,1.86,0
20100626:0910,1655.92,618.03,246.68,6.72,49.86,22.11,2,0
20100626:1010,1396.54,357.26,372.18,6.41,57.04,23.17,1.59,0
20100626:1110,1406.51,374.54,362.44,6.92,61.35,24.11,1.72,0
20100626:1210,1237.72,266.32,379.72,6.53,61.32,24.67,1.72,0
20100626:1310,1062.85,189.64,364.39,5.99,56.98,25.29,1.79,0
20100626:1410,917.35,219.98,260.4,6.07,49.78,25.44,1.86,0
20100626:1510,641.92,104.42,242.49,4.78,41.14,25.68,1.93,0
20100626:1610,349.08,50.49,159.49,3.92,31.9,25.54,2.21,0
20100626:1710,206.68,0,119.97,1.22,22.58,25.09,2.41,0
20100626:1810,122.66,0,77.52,0.79,13.57,24.34,2.41,0
20100626:1910,32.07,0,28.61,0.29,5.19,23.35,2.14,0
20100626:2010,0,0,0,0,0,21.48,2.28,0
20100626:2110,0,0,0,0,0,19.93,2.21,0
20100626:2210,0,0,0,0,0,18.67,1.93,0
20100626:2310,0,0,0,0,0,17.44,1.72,0
20100627:0010,0,0,0,0,0,16.24,1.93,0
20100627:0110,0,0,0,0,0,15.45,2.21,0
20100627:0210,0,0,0,0,0,14.88,2.28,0
20100627:0310,0,0,0,0,0,14.28,2.14,0
20100627:0410,87.99,26.25,32.06,0.34,5.21,13.65,2,0
20100627:0510,651.94,209.81,113.41,1.58,13.6,14.22,1.52,0
20100627:0610,1124.85,413.45,149.04,3.09,22.62,17.39,1.17,0
20100627:0710,1469.05,601.11,153.79,4.66,31.93,19.89,1.31,0
20100627:0810,1638.21,691.23,172.82,5.98,41.17,22.26,1.31,0
20100627:0910,1767.5,787.27,157.46,7.2,49.81,24.27,1.72,0
20100627:1010,1762.64,774.09,168.58,7.95,56.99,25.38,2,0
20100627:1110,1685.63,751.44,151.43,8.42,61.3,26.23,1.79,0
20100627:1210,1500.87,641.26,157.77,8.33,61.29,26.91,1.59,0
20100627:1310,1258,522.34,142.1,7.9,56.97,27.46,1.52,0
20100627:1410,947.26,386.44,117.9,7.12,49.78,27.85,1.45,0
20100627:1510,581.41,227.65,104,5.94,41.14,27.98,1.45,0
20100627:1610,239.42,83.7,86.62,4.53,31.9,27.9,1.45,0
20100627:1710,179.9,0,107.98,1.1,22.59,27.63,1.45,0
20100627:1810,131.56,0,83.06,0.84,13.57,27.01,1.52,0
20100627:1910,31.67,0,28.61,0.29,5.19,25.53,1.86,0
20100627:2010,0,0,0,0,0,23.63,2.28,0
20100627:2110,0,0,0,0,0,22.11,2.55,0
20100627:2210,0,0,0,0,0,20.9,2.55,0
20100627:2310,0,0,0,0,0,19.84,2.28,0
20100628:0010,0,0,0,0,0,18.81,2,0
20100628:0110,0,0,0,0,0,17.57,1.72,0
20100628:0210,0,0,0,0,0,16.32,1.59,0
20100628:0310,0,0,0,0,0,15.62,1.45,0
20100628:0410,118.77,39.74,34.99,0.37,5.15,15.45,1.24,0
20100628:0510,602.69,188.66,115.45,1.54,13.54,16.41,0.83,0
20100628:0610,1123.74,429.02,143.92,3.12,22.55,19.35,0.48,0
20100628:0710,1424.34,578.04,164.2,4.6,31.87,22.29,1.1,0
20100628:0810,1595.78,652.87,191.72,5.87,41.1,24.96,1.79,0
20100628:0910,1617.51,605.11,252.9,6.67,49.75,26.16,2.28,0
20100628:1010,1486.88,451.52,335.83,6.81,56.93,27.02,2.34,0
20100628:1110,1189.16,209.5,416.04,5.95,61.25,27.71,2.41,0
20100628:1210,1257.88,294.12,367.39,6.7,61.26,27.73,2.48,0
20100628:1310,1194,376.57,249.69,7.19,56.95,27.93,2.41,0
20100628:1410,921.22,256.92,230.2,6.33,49.78,28.15,2.34,0
20100628:1510,597.06,196.51,139.28,5.69,41.14,28.3,2.34,0
20100628:1610,418.67,23.72,212.74,3.22,31.9,28.05,2.48,0
20100628:1710,261.52,0,148.58,1.51,22.59,27.56,2.69,0
20100628:1810,126.63,0,80.29,0.82,13.57,26.69,2.83,0
20100628:1910,31.89,0,28.61,0.29,5.18,24.34,3.31,0
20100628:2010,0,0,0,0,0,22.7,2.48,0
20100628:2110,0,0,0,0,0,21.09,2.14,0
20100628:2210,0,0,0,0,0,19.57,2.14,0
20100628:2310,0,0,0,0,0,18.24,2,0
20100629:0010,0,0,0,0,0,16.97,1.72,0
20100629:0110,0,0,0,0,0,15.6,1.52,0
20100629:0210,0,0,0,0,0,14.56,1.31,0
20100629:0310,0,0,0,0,0,13.84,1.24,0
20100629:0410,46,8.92,26.8,0.27,5.08,13.24,1.31,0
20100629:0510,458.33,118.9,114.06,1.35,13.47,14.61,0.9,0
20100629:0610,650.65,140.14,187.18,2.3,22.49,17.76,1.03,0
20100629:0710,965.04,229.26,257.54,3.55,31.8,19.75,1.31,0
20100629:0810,1389.35,439.31,276.75,5.24,41.04,21.28,1.52,0
20100629:0910,1595.43,558.26,273.68,6.51,49.68,22.64,2.07,0
20100629:1010,1755.05,716.8,202.17,7.76,56.86,23.81,2.76,0
20100629:1110,1174.35,185.54,419.83,5.77,61.19,25.07,3.17,0
20100629:1210,1468.95,521.85,238.08,7.84,61.22,26.02,3.52,0
20100629:1310,963.98,110.72,389.08,5.23,56.93,26.84,3.59,0
20100629:1410,661.56,20.89,326.08,3.54,49.76,27.16,3.79,0
20100629:1510,644.82,85.46,260.29,4.53,41.13,27.03,4,0
20100629:1610,429.86,13.8,221.83,2.84,31.9,26.47,4.07,0
20100629:1710,151.35,0,92.29,0.94,22.58,25.38,4.21,0
20100629:1810,143.12,0,87.67,0.89,13.56,24.05,3.79,0
20100629:1910,32.09,0,28.61,0.29,5.16,23.16,2.28,0
20100629:2010,0,0,0,0,0,21.94,2,0
20100629:2110,0,0,0,0,0,20.61,1.93,0
20100629:2210,0,0,0,0,0,19.35,1.66,0
20100629:2310,0,0,0,0,0,17.87,1.38,0
20100630:0010,0,0,0,0,0,17.04,1.24,0
20100630:0110,0,0,0,0,0,16.56,1.24,0
20100630:0210,0,0,0,0,0,16.03,1.24,0
20100630:0310,0,0,0,0,0,15.45,1.45,0
20100630:0410,0,0,3.81,0.04,5.01,15.13,1.52,0
20100630:0510,448.66,116.88,112.63,1.33,13.4,16.03,1.24,0
20100630:0610,1112.88,411.83,148.09,3.06,22.41,19,1.31,0
20100630:0710,1315.62,459.08,207.91,4.28,31.73,20.36,1.93,0
20100630:0810,1617.85,638.68,197.22,5.82,40.97,22.08,2.41,0
20100630:0910,1760.65,742.8,181.83,7.06,49.61,23.56,2.48,0
20100630:1010,1646.74,593.02,270.17,7.35,56.79,24.52,2.62,0
20100630:1110,1387.56,349.2,371.72,6.77,61.13,24.92,2.69,0
20100630:1210,1292.08,309.52,359.82,6.78,61.17,25.34,2.83,0
20100630:1310,973.18,113.84,389.88,5.27,56.89,25.81,3.03,0
20100630:1410,875.59,134.27,321.38,5.32,49.74,26.15,3.24,0
20100630:1510,643.71,109.77,237.65,4.84,41.12,26.41,3.17,0
20100630:1610,141.19,0,87.66,0.86,31.89,26.43,2.97,0
20100630:1710,278.8,0,155.97,1.58,22.57,25.86,2.83,0
20100630:1810,140.29,0,86.75,0.88,13.55,25.16,2.55,0
20100630:1910,30.45,0,27.69,0.28,5.14,23.72,2,0
20100630:2010,0,0,0,0,0,22.21,1.86,0
20100630:2110,0,0,0,0,0,20.76,1.72,0
20100630:2210,0,0,0,0,0,19.51,1.79,0
20100630:2310,0,0,0,0,0,18.55,1.93,0
20100701:0010,0,0,0,0,0,17.81,1.86,0
20100701:0110,0,0,0,0,0,17.06,1.66,0
20100701:0210,0,0,0,0,0,16.36,1.59,0
20100701:0310,0,0,0,0,0,15.9,1.72,0
20100701:0410,7.71,0,12.39,0.12,4.93,15.81,1.72,0
20100701:0510,284.9,53.77,99.21,1.08,13.32,17.11,1.59,0
20100701:0610,811.18,226.96,180.36,2.55,22.34,19.94,1.79,0
20100701:0710,1130.36,336.03,236.27,3.88,31.65,22.44,2.55,0
20100701:0810,1516.62,561.29,223.47,5.54,40.89,24.33,2.83,0
20100701:0910,1407.75,404.67,324.78,5.88,49.53,25.87,3.31,0
20100701:1010,1284.76,278.78,386.29,5.92,56.72,27.08,4,0
20100701:1110,1254.68,252,399.47,6.16,61.06,27.76,4.07,0
20100701:1210,1296.4,334.58,340.69,6.86,61.12,28.42,3.93,0
20100701:1310,923.58,97.73,385.99,5.03,56.86,29,3.72,0
20100701:1410,849.03,128.61,319.45,5.21,49.72,29.21,3.45,0
20100701:1510,615.34,50.45,281.7,3.94,41.1,29.17,3.1,0
20100701:1610,417.36,16.69,217.37,2.93,31.87,29.08,2.69,0
20100701:1710,265.09,0,151.35,1.54,22.55,28.76,2.07,0
20100701:1810,139.82,0,87.67,0.89,13.53,27.83,1.03,0
20100701:1910,29.76,0,27.69,0.28,5.12,27.56,0.83,0
20100701:2010,0,0,0,0,0,25.46,1.38,0
20100701:2110,0,0,0,0,0,23.75,1.86,0
20100701:2210,0,0,0,0,0,23.17,2.55,0
20100701:2310,0,0,0,0,0,23.37,2.97,0
20100702:0010,0,0,0,0,0,23.1,3.03,0
20100702:0110,0,0,0,0,0,22.78,2.9,0
20100702:0210,0,0,0,0,0,22.36,2.9,0
20100702:0310,0,0,0,0,0,21.85,2.97,0
20100702:0410,83.63,27.79,30.16,0.32,4.85,21.49,2.9,0
20100702:0510,319.03,68.72,103.36,1.14,13.24,21.74,2.69,0
20100702:0610,942.67,310.15,168.11,2.77,22.26,23.28,2.41,0
20100702:0710,1199.2,396.81,219.99,4.05,31.57,26.36,3.17,0
20100702:0810,1275.61,376.42,287.6,4.95,40.81,28.45,3.59,0
20100702:0910,1611.5,616.82,237.08,6.61,49.45,30.11,4,0
20100702:1010,1586.03,571.36,271.61,7.18,56.63,31.23,4.28,0
20100702:1110,1544.99,566.55,256.41,7.66,60.99,31.53,3.93,0
20100702:1210,1392.1,493.2,248.05,7.63,61.05,32.16,3.59,0
20100702:1310,1244.59,543.49,118.9,7.9,56.81,32.71,3.17,0
20100702:1410,897.93,273.77,210.56,6.38,49.69,32.83,2.83,0
20100702:1510,582.25,181.73,151.57,5.5,41.08,32.7,2.48,0
20100702:1610,283.79,64.98,123.59,4.16,31.85,32.72,2.21,0
20100702:1710,222.23,0,131.97,1.34,22.53,32.59,2.21,0
20100702:1810,123.18,0,80.29,0.82,13.5,31.74,1.72,0
20100702:1910,29.36,0,27.69,0.28,5.09,30.01,1.52,0
20100702:2010,0,0,0,0,0,28.28,1.52,0
20100702:2110,0,0,0,0,0,27.86,1.03,0
20100702:2210,0,0,0,0,0,27.68,0.62,0
20100702:2310,0,0,0,0,0,26.64,0.34,0
20100703:0010,0,0,0,0,0,23.22,1.93,0
20100703:0110,0,0,0,0,0,22.16,2.48,0
20100703:0210,0,0,0,0,0,21.35,2.48,0
20100703:0310,0,0,0,0,0,20.71,2.48,0
20100703:0410,38.24,9.4,22.89,0.23,4.76,19.98,2.48,0
20100703:0510,442.85,120.78,109.15,1.3,13.15,20.05,2.41,0
20100703:0610,853.42,250.57,177.22,2.6,22.17,20.97,2.69,0
20100703:0710,1280.37,456.2,201.97,4.21,31.49,23.06,1.79,0
20100703:0810,1532.84,600.11,206.12,5.63,40.72,25,1.93,0
20100703:0910,1683,700.88,194.39,6.85,49.36,26.6,2.41,0
20100703:1010,1713.56,730.92,184.41,7.7,56.55,27.82,2.69,0
20100703:1110,1560.49,588.97,242.68,7.74,60.9,28.76,2.62,0
20100703:1210,659.83,11.58,339.3,3.46,60.99,29.55,2.97,0
20100703:1310,458.2,0,245.83,2.42,56.76,27.11,2.9,0
20100703:1410,385.59,0,208.67,2.05,49.65,26.33,3.59,0
20100703:1510,640.68,95.29,246.96,4.61,41.05,25.5,3.93,0
20100703:1610,106.66,0,69.56,0.68,31.82,25.34,3.59,0
20100703:1710,229.67,0,131.05,1.33,22.5,25.03,3.79,0
20100703:1810,69.76,0,49.84,0.51,13.47,24.08,3.72,0
20100703:1910,29.24,0,26.76,0.27,5.05,21.79,2.97,0
20100703:2010,0,0,0,0,0,21.13,2.21,0
20100703:2110,0,0,0,0,0,20.31,2.76,0
20100703:2210,0,0,0,0,0,19.37,2.83,0
20100703:2310,0,0,0,0,0,18.45,2.34,0
20100704:0010,0,0,0,0,0,17.72,1.86,0
20100704:0110,0,0,0,0,0,17.16,1.59,0
20100704:0210,0,0,0,0,0,16.55,1.38,0
20100704:0310,0,0,0,0,0,16,1.31,0
20100704:0410,0.05,0,5.72,0.06,4.67,15.79,1.45,0
20100704:0510,130.89,7.43,71.71,0.72,13.06,16.38,1.38,0
20100704:0610,159.09,0,93.38,0.92,22.08,17.39,1.1,0
