time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20120321:1511,1293.17,480.11,148.88,9.99,21.65,13.9,1.66,0
20120321:1611,801.44,283.34,106.54,5.68,13.52,13.35,1.86,0
20120321:1711,167.2,67.48,33.45,1.38,4.76,11.89,2,0
20120321:1811,0,0,0,0,0,9.57,2.48,0
20120321:1911,0,0,0,0,0,8.24,2.62,0
20120321:2011,0,0,0,0,0,7.14,2.62,0
20120321:2111,0,0,0,0,0,6.43,2.28,0
20120321:2211,0,0,0,0,0,5.76,2,0
20120321:2311,0,0,0,0,0,5.05,1.79,0
20120322:0011,0,0,0,0,0,4.32,1.79,0
20120322:0111,0,0,0,0,0,3.77,1.93,0
20120322:0211,0,0,0,0,0,3.45,2.14,0
20120322:0311,0,0,0,0,0,3.29,2.21,0
20120322:0411,0,0,0,0,0,3.15,2.21,0
20120322:0511,0,0,0,0,0,3,2.21,0
20120322:0611,25.99,0,22.5,0.85,4.96,2.85,2,0
20120322:0711,298.39,95.76,74.46,5.65,13.74,4.81,1.79,0
20120322:0811,818.3,265.75,123.97,9.87,21.89,6.98,1.86,0
20120322:0911,1339.27,489.61,141.72,13.94,28.92,8.98,2.28,0
20120322:1011,1680.89,637.91,169.4,16.55,34.18,10.76,2.62,0
20120322:1111,1905.63,758.04,175.54,18.04,37.04,12.11,2.76,0
20120322:1211,2009.05,826.08,168.19,18.25,37.05,12.72,2.83,0
20120322:1311,1907.67,761.33,180.51,16.64,34.21,13.24,2.76,0
20120322:1411,1694.24,654.93,170.66,13.94,28.96,13.43,2.83,0
20120322:1511,1346.81,501.61,142.78,10.25,21.95,13.09,3.03,0
20120322:1611,847.09,302.69,103.66,5.92,13.8,12.03,3.1,0
20120322:1711,215.29,88.62,35.97,1.58,5.03,10.29,3.1,0
20120322:1811,0,0,0,0,0,8.27,3.17,0
20120322:1911,0,0,0,0,0,7.57,3.38,0
20120322:2011,0,0,0,0,0,6.6,3.24,0
20120322:2111,0,0,0,0,0,5.85,3.24,0
20120322:2211,0,0,0,0,0,5.29,3.17,0
20120322:2311,0,0,0,0,0,4.84,3.1,0
20120323:0011,0,0,0,0,0,4.46,2.83,0
20120323:0111,0,0,0,0,0,4.01,2.55,0
20120323:0211,0,0,0,0,0,3.57,2.28,0
20120323:0311,0,0,0,0,0,3.09,2.21,0
20120323:0411,0,0,0,0,0,2.66,2.21,0
20120323:0511,0,0,0,0,0,2.35,2.28,0
20120323:0611,27.48,0,23.27,0.88,5.32,2.3,2.28,0
20120323:0711,312.53,106.2,71.7,5.98,14.11,4.31,2.14,0
20120323:0811,847.49,285.25,117.13,10.22,22.27,7.07,2.34,0
20120323:0911,1345.92,493.23,141.09,14.12,29.31,9.36,2.48,0
20120323:1011,1695.06,654.66,163.22,16.84,34.58,11.36,2.55,0
20120323:1111,1898.99,759.97,177.4,18.25,37.44,12.99,2.55,0
20120323:1211,1987.72,829.45,167.47,18.42,37.44,14.15,2.41,0
20120323:1311,1884.87,763.51,181.07,16.81,34.57,14.83,2.28,0
20120323:1411,1669.61,657.59,169.8,14.09,29.29,15.1,2.14,0
20120323:1511,1309.12,485.53,150.06,10.31,22.25,14.97,2.34,0
20120323:1611,809.74,283.35,109.89,5.95,14.08,14.05,2.62,0
20120323:1711,208.15,84.05,37.64,1.64,5.3,12.11,2.76,0
20120323:1811,0,0,0,0,0,9.54,2.97,0
20120323:1911,0,0,0,0,0,8.12,2.9,0
20120323:2011,0,0,0,0,0,6.92,2.83,0
20120323:2111,0,0,0,0,0,5.96,2.69,0
20120323:2211,0,0,0,0,0,5.32,2.55,0
20120323:2311,0,0,0,0,0,4.82,2.48,0
20120324:0011,0,0,0,0,0,4.45,2.34,0
20120324:0111,0,0,0,0,0,4.02,2.21,0
20120324:0211,0,0,0,0,0,3.87,2.34,0
20120324:0311,0,0,0,0,0,3.64,2.21,0
20120324:0411,0,0,0,0,0,3.41,2.07,0
20120324:0511,0,0,0,0,0,3.2,2.21,0
20120324:0611,39.08,0,29.48,1.11,5.69,3.1,2.28,0
20120324:0711,322.2,113.06,69.68,6.21,14.47,3.62,2,0
20120324:0811,935.38,358.21,81.75,11.1,22.65,4.27,1.93,0
20120324:0911,1375.33,496.82,141.67,14.32,29.7,5.29,2.07,0
20120324:1011,1730.49,658.13,162.53,17.02,34.98,6.81,2.21,0
20120324:1111,1922.94,735.78,189.33,18.22,37.84,7.96,2.55,0
20120324:1211,1801.89,603.61,259.85,16.96,37.82,8.65,2.69,0
20120324:1311,1278.66,306.61,293.07,13.15,34.93,9.08,2.62,0
20120324:1411,1192.81,307.74,251.08,11.48,29.62,9.28,2.55,0
20120324:1511,813.94,188.72,192.05,8.03,22.55,9.02,2.55,0
20120324:1611,502.18,122.54,119.53,4.8,14.36,8.46,2.62,0
20120324:1711,31.89,3.2,23.39,0.82,5.57,7.48,2.69,0
20120324:1811,0,0,0,0,0,6.38,2.55,0
20120324:1911,0,0,0,0,0,5.69,2.83,0
20120324:2011,0,0,0,0,0,5.21,2.97,0
20120324:2111,0,0,0,0,0,4.87,2.83,0
20120324:2211,0,0,0,0,0,4.57,2.48,0
20120324:2311,0,0,0,0,0,4.27,2.14,0
20120325:0011,0,0,0,0,0,3.78,1.93,0
20120325:0111,0,0,0,0,0,3.01,1.86,0
20120325:0211,0,0,0,0,0,2.31,2.14,0
20120325:0311,0,0,0,0,0,2.02,2.28,0
20120325:0411,0,0,0,0,0,1.83,2.41,0
20120325:0511,0,0,0,0,0,1.79,2.41,0
20120325:0611,40.85,0,30.26,1.14,6.05,1.89,2.21,0
20120325:0711,205.57,13.95,95.65,3.75,14.84,3.73,2,0
20120325:0811,380.95,28.95,156.12,5.95,23.03,5.77,2.34,0
20120325:0911,1008.99,238.91,228.6,11.77,30.09,7.27,2.48,0
20120325:1011,1756.44,686.02,150.55,17.4,35.38,8.85,2.76,0
20120325:1111,1964.85,780.58,170.2,18.72,38.24,10.29,3.17,0
20120325:1211,2052.84,834.49,167.34,18.77,38.21,11.37,3.45,0
20120325:1311,1998.14,813.19,159.84,17.43,35.28,11.89,3.59,0
20120325:1411,1749.14,675.2,164.9,14.5,29.94,11.87,3.59,0
20120325:1511,1380.12,509.75,143.18,10.72,22.85,11.38,3.45,0
20120325:1611,886.72,317.73,103.57,6.39,14.64,10.35,3.24,0
20120325:1711,88.14,21.33,36.02,1.29,5.84,8.86,2.97,0
20120325:1811,0,0,0,0,0,6.92,2.97,0
20120325:1911,0,0,0,0,0,6.16,3.03,0
20120325:2011,0,0,0,0,0,5.69,3.03,0
20120325:2111,0,0,0,0,0,5.16,2.97,0
20120325:2211,0,0,0,0,0,4.77,2.83,0
20120325:2311,0,0,0,0,0,4.5,2.62,0
20120326:0011,0,0,0,0,0,4.31,2.41,0
20120326:0111,0,0,0,0,0,4.04,2.21,0
20120326:0211,0,0,0,0,0,3.55,2.21,0
20120326:0311,0,0,0,0,0,3.12,2.28,0
20120326:0411,0,0,0,0,0,2.78,2.28,0
20120326:0511,0,0,0,0,0,2.32,2,0
20120326:0611,40.85,0,30.26,1.14,6.41,1.88,1.93,0
20120326:0711,293.9,59.13,99.29,5.42,15.21,4.62,2.07,0
20120326:0811,796.18,225.74,148.89,10.02,23.41,6.28,2.69,0
20120326:0911,1366.18,485.49,151.11,14.56,30.48,7.03,2.48,0
20120326:1011,1739.32,663.57,163.65,17.4,35.78,7.85,2.41,0
20120326:1111,1969.99,783.89,169.5,18.89,38.64,8.78,2.62,0
20120326:1211,2029.43,807.58,181.22,18.75,38.59,9.66,2.83,0
20120326:1311,1903.23,713.29,205.59,16.93,35.64,9.89,3.03,0
20120326:1411,1748.35,665.35,168.74,14.56,30.26,9.72,3.17,0
20120326:1511,885.43,216.09,196.35,8.52,23.14,9.26,3.31,0
20120326:1611,688.72,202.28,123.55,5.71,14.92,8.39,3.31,0
20120326:1711,214.87,72.79,48.4,1.87,6.11,7.32,3.1,0
20120326:1811,0,0,0,0,0,6.31,2.48,0
20120326:1911,0,0,0,0,0,6.33,2.41,0
20120326:2011,0,0,0,0,0,5.52,2.48,0
20120326:2111,0,0,0,0,0,4.94,2.41,0
20120326:2211,0,0,0,0,0,4.52,2.34,0
20120326:2311,0,0,0,0,0,4.13,2.34,0
20120327:0011,0,0,0,0,0,3.84,2.48,0
20120327:0111,0,0,0,0,0,3.69,2.55,0
20120327:0211,0,0,0,0,0,3.66,2.69,0
20120327:0311,0,0,0,0,0,3.77,2.83,0
20120327:0411,0,0,0,0,0,3.96,2.9,0
20120327:0511,0,0,0,0,0,4.11,2.9,0
20120327:0611,52.55,0,36.46,1.38,6.77,4.47,2.76,0
20120327:0711,307.22,67.21,99.44,5.74,15.58,6.29,2.34,0
20120327:0811,751.54,197.34,160.45,9.78,23.78,9.12,2.9,0
20120327:0911,991.21,230.88,234.03,11.92,30.87,11.25,3.52,0
20120327:1011,1239.9,303.04,281.68,14.09,36.18,12.66,3.93,0
20120327:1111,1755.37,593.39,251.71,17.57,39.04,13.5,4.21,0
20120327:1211,1769.9,585.42,269.16,17.22,38.97,13.99,4.34,0
20120327:1311,1698.6,558.8,258.93,15.9,35.99,14.15,4.41,0
20120327:1411,1285.68,356.55,252.99,12.33,30.58,13.98,4.41,0
20120327:1511,821.52,191.24,197.96,8.38,23.44,13.45,4.21,0
20120327:1611,683.69,202.75,126.36,5.86,15.19,12.57,3.79,0
20120327:1711,102.62,25.09,40.17,1.46,6.37,11.25,3.59,0
20120327:1811,0,0,0,0,0,9.54,3.31,0
20120327:1911,0,0,0,0,0,8.28,2.9,0
20120327:2011,0,0,0,0,0,7.54,2.76,0
20120327:2111,0,0,0,0,0,6.93,2.55,0
20120327:2211,0,0,0,0,0,6.31,2.48,0
20120327:2311,0,0,0,0,0,5.69,2.41,0
20120328:0011,0,0,0,0,0,5.13,2.48,0
20120328:0111,0,0,0,0,0,4.7,2.55,0
20120328:0211,0,0,0,0,0,4.47,2.69,0
20120328:0311,0,0,0,0,0,4.45,2.9,0
20120328:0411,0,0,0,0,0,4.54,2.97,0
20120328:0511,0,0,0,0,0,4.67,3.1,0
20120328:0611,37.2,0,28.7,1.08,7.13,5.08,3.17,0
20120328:0711,353.38,130.47,69.49,7.09,15.94,7.04,3.03,0
20120328:0811,902.6,318.86,111.38,11.36,24.16,9.69,3.17,0
20120328:0911,1400.41,530.3,132.08,15.26,31.26,11.71,3.45,0
20120328:1011,1745.32,683.02,156.79,17.87,36.58,13.23,3.79,0
20120328:1111,1964.68,790.44,168.15,19.24,39.44,14.27,4.21,0
20120328:1211,2058.77,842.73,166.58,19.3,39.35,14.84,4.62,0
20120328:1311,1991.29,805.34,165.12,17.81,36.34,15.02,4.97,0
20120328:1411,1762.19,682.43,163.89,14.97,30.9,14.61,5.17,0
20120328:1511,1390.64,515.59,143.42,11.16,23.73,13.79,4.9,0
20120328:1611,871.84,306.85,110.26,6.71,15.47,12.85,4.21,0
20120328:1711,259.26,93.56,52,2.2,6.64,11.55,4,0
20120328:1811,0,0,0,0,0,9.65,4,0
20120328:1911,0,0,0,0,0,8.23,3.79,0
20120328:2011,0,0,0,0,0,7.44,3.66,0
20120328:2111,0,0,0,0,0,7.04,3.79,0
20120328:2211,0,0,0,0,0,6.92,3.93,0
20120328:2311,0,0,0,0,0,6.99,4.21,0
20120329:0011,0,0,0,0,0,6.97,4.41,0
20120329:0111,0,0,0,0,0,7,4.62,0
20120329:0211,0,0,0,0,0,7.05,4.83,0
20120329:0311,0,0,0,0,0,7.18,5.17,0
20120329:0411,0,0,0,0,0,7.22,5.45,0
20120329:0511,0,0,0,0,0,7.28,5.93,0
20120329:0611,45.76,0,33.36,1.26,7.5,7.23,6.34,0
20120329:0711,121.35,0,69.92,2.4,16.31,7.96,6.21,0
20120329:0811,173.45,0,93.8,3.22,24.54,8.78,8.21,0
20120329:0911,340.26,3.85,163.39,5.68,31.64,8.88,9.03,0
20120329:1011,518.42,19.53,225.07,8.03,36.98,9.05,9.17,0
20120329:1111,603.56,29.62,252.02,9.05,39.83,9.02,8.83,0
20120329:1211,213.18,0,111.71,3.84,39.73,9.25,8.76,0
20120329:1311,570.38,32.55,235.03,8.44,36.69,9.41,8.83,0
20120329:1411,518.82,37.57,207.32,7.5,31.22,9.19,8.55,0
20120329:1511,823.81,177.73,200.06,8.41,24.02,8.79,8.41,0
20120329:1611,455.55,93.84,124.97,4.95,15.74,8.57,8.21,0
20120329:1711,0,0,0,0,0,8.17,6.97,0
20120329:1811,0,0,0,0,0,7.74,6.69,0
20120329:1911,0,0,0,0,0,7.76,6.69,0
20120329:2011,0,0,0,0,0,7.84,6.9,0
20120329:2111,0,0,0,0,0,7.86,7.1,0
20120329:2211,0,0,0,0,0,7.81,7.17,0
20120329:2311,0,0,0,0,0,7.71,7.1,0
20120330:0011,0,0,0,0,0,7.65,6.97,0
20120330:0111,0,0,0,0,0,7.63,6.83,0
20120330:0211,0,0,0,0,0,7.59,6.69,0
20120330:0311,0,0,0,0,0,7.56,6.62,0
20120330:0411,0,0,0,0,0,7.55,6.55,0
20120330:0511,0,0,0,0,0,7.45,6.21,0
20120330:0611,58.01,0,39.56,1.49,7.85,7.43,6.07,0
20120330:0711,152.52,1.55,82.79,2.9,16.67,7.72,7.72,0
20120330:0811,330.83,12.11,150.79,5.45,24.91,7.91,8.07,0
20120330:0911,857.11,145.03,246.55,10.92,32.03,8.08,7.86,0
20120330:1011,709.35,63.69,263.79,9.99,37.37,8.55,7.59,0
20120330:1111,1494.94,371.99,311.79,15.82,40.23,9.12,7.72,0
20120330:1211,1398.79,318.06,322.86,14.94,40.11,9.43,7.38,0
20120330:1311,517.08,20.99,223.99,7.94,37.04,9.42,7.1,0
20120330:1411,340.8,5.08,162.86,5.65,31.54,9.19,6.97,0
20120330:1511,320.52,14.34,144.28,5.1,24.31,8.6,6.9,0
20120330:1611,251.89,25.51,103.32,3.75,16.01,8.22,6.9,0
20120330:1711,65.87,7.41,37.17,1.32,7.17,7.98,6.55,0
20120330:1811,0,0,0,0,0,7.69,6.21,0
20120330:1911,0,0,0,0,0,7.61,6,0
20120330:2011,0,0,0,0,0,7.48,6,0
20120330:2111,0,0,0,0,0,7.48,6,0
20120330:2211,0,0,0,0,0,7.63,6.21,0
20120330:2311,0,0,0,0,0,7.72,6.41,0
20120331:0011,0,0,0,0,0,7.69,6.55,0
20120331:0111,0,0,0,0,0,7.45,6.55,0
20120331:0211,0,0,0,0,0,7.11,6.41,0
20120331:0311,0,0,0,0,0,6.77,6.21,0
20120331:0411,0,0,0,0,0,6.8,6.28,0
20120331:0511,0,0,0,0,0,6.8,6.55,0
20120331:0611,67.78,0,44.22,1.67,8.21,6.6,6.83,0
20120331:0711,351.86,87.22,100.86,6.68,17.04,6.68,7.31,0
20120331:0811,604.18,94.89,186.74,8.49,25.28,6.33,7.72,0
20120331:0911,474.52,20.19,202.75,7.32,32.41,6.21,8.83,0
20120331:1011,744.3,68.73,269.95,10.28,37.77,6.3,8.9,0
20120331:1111,1361.17,290.56,320.69,14.91,40.62,6.45,8.97,0
20120331:1211,1180.7,208.49,322.53,13.53,40.49,6.67,8.83,0
20120331:1311,1223.11,245.19,305.74,13.18,37.39,6.89,8.55,0
20120331:1411,799.35,115.74,247.55,9.64,31.85,6.66,8.21,0
20120331:1511,1147.05,320.85,196.7,10.08,24.6,6.58,7.86,0
20120331:1611,571.74,135.06,132.66,5.62,16.28,6.29,7.17,0
20120331:1711,347.94,130.96,54.13,2.75,7.43,5.79,5.93,0
20120331:1811,0,0,0,0,0,4.95,4.76,0
20120331:1911,0,0,0,0,0,4.13,4.07,0
20120331:2011,0,0,0,0,0,3.71,3.59,0
20120331:2111,0,0,0,0,0,3.33,3.17,0
20120331:2211,0,0,0,0,0,2.77,2.97,0
20120331:2311,0,0,0,0,0,2.53,2.97,0
20120401:0011,0,0,0,0,0,2.52,3.03,0
20120401:0111,0,0,0,0,0,2.71,3.03,0
20120401:0211,0,0,0,0,0,2.77,3.1,0
20120401:0311,0,0,0,0,0,2.46,3.1,0
20120401:0411,0,0,0,0,0,2.35,3.1,0
20120401:0511,0,0,0,0,0,2.21,3.03,0
20120401:0611,65.82,0,42.67,1.61,8.57,2.55,2.83,0
20120401:0711,344,67.4,112.28,6.36,17.4,4.09,2.97,0
20120401:0811,812,207.48,168.24,10.6,25.65,5.52,4.83,0
20120401:0911,552.12,37.56,220.31,8.23,32.8,6.62,5.38,0
20120401:1011,593.17,31.39,244.33,8.87,38.16,6.88,5.86,0
20120401:1111,774.5,68.15,286.53,10.75,41.01,7.11,6.48,0
20120401:1211,956.71,126.35,309.44,12.13,40.86,7.67,6.83,0
20120401:1311,542.7,23.86,230.52,8.2,37.74,7.82,7.17,0
20120401:1411,453.82,19.95,195.68,6.94,32.17,7.71,7.52,0
20120401:1511,234.96,1.75,118.8,4.1,24.89,7.51,7.66,0
20120401:1611,206.04,13.28,94.55,3.37,16.55,7.03,7.31,0
20120401:1711,56.59,4.59,34.84,1.23,7.7,6.65,6.28,0
20120401:1811,0,0,0,0,0,6.46,6.28,0
20120401:1911,0,0,0,0,0,6.26,6.34,0
20120401:2011,0,0,0,0,0,6.49,6.28,0
20120401:2111,0,0,0,0,0,6.8,6.28,0
20120401:2211,0,0,0,0,0,6.93,6,0
20120401:2311,0,0,0,0,0,6.81,5.59,0
20120402:0011,0,0,0,0,0,6.49,4.9,0
20120402:0111,0,0,0,0,0,6.06,4.28,0
20120402:0211,0,0,0,0,0,5.8,3.79,0
20120402:0311,0,0,0,0,0,5.55,3.45,0
20120402:0411,0,0,0,0,0,5.4,3.17,0
20120402:0511,0,0,0,0,0,5.27,2.9,0
20120402:0611,43.15,0,31.81,1.2,8.93,5.17,2.62,0
20120402:0711,297.2,33.74,120.23,5.39,17.76,5.78,2.55,0
20120402:0811,323.54,8.57,151.11,5.39,26.02,6.68,3.24,0
20120402:0911,522.83,29.82,217.19,8,33.18,7.02,2.97,0
20120402:1011,549.96,23.04,236.73,8.49,38.55,7.49,2.62,0
20120402:1111,332.52,0,164.58,5.65,41.41,7.87,2.28,0
20120402:1211,460.21,6.05,215.02,7.47,41.24,7.82,2,0
20120402:1311,206.04,0,108.3,3.72,38.08,7.3,1.93,0
20120402:1411,176.03,0,94.65,3.25,32.48,6.87,2.07,0
20120402:1511,211.05,0,110,3.78,25.17,6.26,2.28,0
20120402:1611,405.18,69.08,126.77,4.92,16.82,5.78,2.48,0
20120402:1711,183.35,46.61,56.55,2.23,7.96,5.47,2.48,0
20120402:1811,0,0,0,0,0,5.1,2.21,0
20120402:1911,0,0,0,0,0,5.64,2.28,0
20120402:2011,0,0,0,0,0,5.33,2.28,0
20120402:2111,0,0,0,0,0,4.85,2.41,0
20120402:2211,0,0,0,0,0,4.49,2.48,0
20120402:2311,0,0,0,0,0,4.33,2.41,0
20120403:0011,0,0,0,0,0,3.97,2.28,0
20120403:0111,0,0,0,0,0,3.68,2.21,0
20120403:0211,0,0,0,0,0,3.49,2.28,0
20120403:0311,0,0,0,0,0,3.24,2.28,0
20120403:0411,0,0,0,0,0,3.13,2.28,0
20120403:0511,0,0,0,0,0,3.18,2.48,0
20120403:0611,48.19,0,34.13,1.29,9.28,3.28,2.76,0
20120403:0711,158.87,0.74,85.3,2.96,18.11,4.27,3.45,0
20120403:0811,340.83,10.61,155.62,5.59,26.39,5.26,3.38,0
20120403:0911,366.17,3.7,174.44,6.06,33.56,6.64,3.03,0
20120403:1011,359.38,1.35,174.98,6.03,38.94,7.95,2.62,0
20120403:1111,1679.03,522.16,285.82,17.93,41.8,9.2,2,0
20120403:1211,1577.48,448.95,314.19,16.9,41.61,10.01,1.59,0
20120403:1311,1476.64,418.37,299.48,15.52,38.42,10.67,1.1,0
20120403:1411,129.83,0,75.04,2.58,32.79,10.93,0.69,0
20120403:1511,639.2,108.04,199.47,7.88,25.46,11.19,0.62,0
20120403:1611,204.2,11.02,98.39,3.49,17.09,10.67,0.55,0
20120403:1711,38.17,0,29.85,1.03,8.22,9.92,1.03,0
20120403:1811,0,0,0,0,0,8.56,1.93,0
20120403:1911,0,0,0,0,0,6.91,3.79,0
20120403:2011,0,0,0,0,0,5.9,4.07,0
20120403:2111,0,0,0,0,0,5.2,4.14,0
20120403:2211,0,0,0,0,0,4.55,3.93,0
20120403:2311,0,0,0,0,0,4.12,3.72,0
20120404:0011,0,0,0,0,0,3.7,3.59,0
20120404:0111,0,0,0,0,0,3.58,3.79,0
20120404:0211,0,0,0,0,0,3.53,4.14,0
20120404:0311,0,0,0,0,0,3.71,4.48,0
20120404:0411,0,0,0,0,0,3.79,4.76,0
20120404:0511,0,0,0,0,0,3.89,5.03,0
20120404:0611,31.55,0,25.6,0.97,9.63,4.06,5.45,0
20120404:0711,159.09,0.74,85.3,2.96,18.47,4.28,5.31,0
20120404:0811,241.55,1.05,121.19,4.19,26.76,4.7,5.79,0
20120404:0911,394.57,6.12,182.46,6.39,33.94,5.33,5.93,0
20120404:1011,382.42,1.34,182.66,6.3,39.33,6.16,6.14,0
20120404:1111,203.76,0,106.59,3.66,42.18,6.78,6.14,0
20120404:1211,652.64,35.79,266.08,9.61,41.98,7.13,6.07,0
20120404:1311,450.42,7.78,206.81,7.21,38.76,7.53,5.93,0
20120404:1411,300.15,1.62,147.75,5.1,33.1,7.73,6.07,0
20120404:1511,376.39,22.06,160.31,5.74,25.74,7.59,5.86,0
20120404:1611,198.15,9.04,95.39,3.37,17.36,7.17,5.72,0
20120404:1711,97.17,12.47,47.48,1.73,8.48,6.69,5.52,0
20120404:1811,0,0,0,0,0,6.12,4.97,0
20120404:1911,0,0,0,0,0,5.48,4.76,0
20120404:2011,0,0,0,0,0,5.12,4.55,0
20120404:2111,0,0,0,0,0,4.75,4.41,0
20120404:2211,0,0,0,0,0,4.31,4.34,0
20120404:2311,0,0,0,0,0,3.99,4.41,0
20120405:0011,0,0,0,0,0,3.66,4.34,0
20120405:0111,0,0,0,0,0,3.23,4.21,0
20120405:0211,0,0,0,0,0,2.82,3.93,0
20120405:0311,0,0,0,0,0,2.3,3.72,0
20120405:0411,0,0,0,0,0,2.08,3.72,0
20120405:0511,0,0,0,0,0,1.61,3.79,0
20120405:0611,72.69,0,45.77,1.73,9.98,1.66,3.86,0
20120405:0711,211.64,4.37,105.05,3.78,18.83,3.19,4.28,0
20120405:0811,469.71,35.47,185.52,7.21,27.12,4.13,4.62,0
20120405:0911,412.65,7.29,189.46,6.65,34.31,5.44,4.83,0
20120405:1011,390.9,1.33,186.92,6.44,39.72,6.36,4.48,0
20120405:1111,653.33,33.88,269.74,9.75,42.57,7.32,4.41,0
20120405:1211,1123.46,186.66,330.15,13.68,42.35,7.95,4.21,0
20120405:1311,1454.67,364.46,310.55,15.2,39.1,8.2,4.07,0
20120405:1411,1123.29,244.28,273.39,12.1,33.41,8.22,4,0
20120405:1511,719.1,127.59,206.8,8.38,26.02,8.24,3.86,0
20120405:1611,296.31,32.06,116.44,4.31,17.62,7.67,3.93,0
20120405:1711,135.51,24.18,55.02,2.08,8.74,6.85,3.66,0
20120405:1811,0,0,0,0,0,5.76,3.66,0
20120405:1911,0,0,0,0,0,4.86,2.76,0
20120405:2011,0,0,0,0,0,4.35,2.83,0
20120405:2111,0,0,0,0,0,4.09,2.83,0
20120405:2211,0,0,0,0,0,3.57,2.62,0
20120405:2311,0,0,0,0,0,3.44,2.28,0
20120406:0011,0,0,0,0,0,3.29,1.93,0
20120406:0111,0,0,0,0,0,3.13,1.72,0
20120406:0211,0,0,0,0,0,2.79,1.52,0
20120406:0311,0,0,0,0,0,2.12,1.59,0
20120406:0411,0,0,0,0,0,1.8,1.66,0
20120406:0511,0,0,0,0,0,1.13,1.72,0
20120406:0611,87.52,0,52.75,1.99,10.33,1.55,1.66,0
20120406:0711,420.19,130.81,91.74,8.38,19.18,3.42,1.66,0
20120406:0811,968.81,319.7,129.89,12.77,27.48,4.83,2.76,0
20120406:0911,1454.42,509.98,159.04,16.52,34.69,5.85,3.38,0
20120406:1011,1806.06,661.89,180.3,19.1,40.1,6.83,3.86,0
20120406:1111,977.49,127.64,320.99,12.8,42.95,7.63,4.41,0
20120406:1211,1119.3,182.49,330.77,13.68,42.72,8.06,4.97,0
20120406:1311,747.77,69,276.11,10.31,39.44,7.98,5.45,0
20120406:1411,551.63,36.66,221.35,8.03,33.71,7.42,6.28,0
20120406:1511,262.98,3.32,129.28,4.48,26.3,6.87,6.28,0
20120406:1611,149.25,1.75,80.41,2.78,17.88,6.23,5.38,0
20120406:1711,78.74,5.87,44.44,1.58,8.99,6.11,4.9,0
20120406:1811,0,0,0,0,0,6.04,4.69,0
20120406:1911,0,0,0,0,0,5.84,5.24,0
20120406:2011,0,0,0,0,0,5.42,5.45,0
20120406:2111,0,0,0,0,0,4.99,5.31,0
20120406:2211,0,0,0,0,0,4.56,4.9,0
20120406:2311,0,0,0,0,0,4.14,4.41,0
20120407:0011,0,0,0,0,0,3.84,4.21,0
20120407:0111,0,0,0,0,0,3.4,4.28,0
20120407:0211,0,0,0,0,0,2.98,4.34,0
20120407:0311,0,0,0,0,0,2.64,4.55,0
20120407:0411,0,0,0,0,0,2.4,4.69,0
20120407:0511,0,0,0,0,0,2.16,4.9,0
20120407:0611,74,0,46.55,1.76,10.68,2.67,5.31,0
20120407:0711,288.42,17.2,127.7,5.07,19.53,3.73,5.66,0
20120407:0811,364.71,10.26,164.91,5.92,27.84,4.46,6.69,0
20120407:0911,1252.1,326.77,235.9,14.64,35.06,4.81,6.07,0
20120407:1011,1875.08,688.96,167.83,19.48,40.48,5.2,5.59,0
20120407:1111,2063.98,762.36,194.08,20.56,43.34,5.63,5.31,0
20120407:1211,938.66,111.12,315.61,12.27,43.08,5.97,5.1,0
20120407:1311,1701.11,491.78,290.16,16.72,39.77,5.95,4.97,0
20120407:1411,1899.01,727.24,149.84,16.67,34.01,5.76,4.97,0
20120407:1511,1495.27,541,140.31,12.65,26.58,5.62,5.03,0
20120407:1611,906.14,292.05,124.81,7.82,18.14,5.35,4.83,0
20120407:1711,334.65,110.15,66.25,3.34,9.25,4.73,4.21,0
20120407:1811,0,0,0,0,0,3.78,3.38,0
20120407:1911,0,0,0,0,0,2.54,2.62,0
20120407:2011,0,0,0,0,0,1.85,2.48,0
20120407:2111,0,0,0,0,0,1.3,2.34,0
20120407:2211,0,0,0,0,0,0.87,2.21,0
20120407:2311,0,0,0,0,0,0.64,2.28,0
20120408:0011,0,0,0,0,0,0.38,2.21,0
20120408:0111,0,0,0,0,0,0.13,2.14,0
20120408:0211,0,0,0,0,0,-0.43,2.07,0
20120408:0311,0,0,0,0,0,-0.47,1.72,0
20120408:0411,0,0,0,0,0,-0.64,1.38,0
20120408:0511,0,0,0,0,0,-1.1,1.38,0
20120408:0611,85.11,0,51.2,1.93,11.02,-0.75,1.17,0
20120408:0711,440.84,151.36,82.29,9.02,19.88,2.4,1.03,0
20120408:0811,987.39,336.95,124.4,13.27,28.2,3.91,1.17,0
20120408:0911,1144.27,280.49,251.02,14.18,35.43,4.89,1.03,0
20120408:1011,1540.15,461.96,267.17,17.49,40.86,5.73,1.24,0
20120408:1111,1383.05,311.61,335.41,16.14,43.72,6.51,1.93,0
20120408:1211,1969.96,707.45,239.34,19.89,43.44,7.31,2.62,0
20120408:1311,1289.67,278.2,319.66,14.44,40.11,7.75,3.24,0
20120408:1411,1380.49,371.68,267.63,13.85,34.32,7.86,3.72,0
20120408:1511,1029.3,257.19,216.33,10.37,26.85,8.07,4.34,0
20120408:1611,271.21,22.14,115.05,4.19,18.41,7.69,4.69,0
20120408:1711,43.72,0,32.4,1.11,9.5,7.06,3.93,0
20120408:1811,0,0,0,0,0,6.47,3.72,0
20120408:1911,0,0,0,0,0,6.8,4,0
